,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
THRD_Lr,1.1109745656791425,0.2971471127975432,"[(0.8665226781857451, 18), (0.8660907127429806, 14), (0.857232645788797, 2), (0.865658747300216, 2), (0.8623457787379054, 2), (0.8595370782340991, 1), (0.8646502111832076, 1), (1.0, 1), (0.8604733117353679, 1), (0.869763344132316, 1), (0.8673866090712743, 1), (0.8683951451882826, 1), (0.8637139776819388, 1), (0.8721400791933578, 1), (0.8717062634989201, 1), (0.8498150803943865, 1), (0.8544239452849907, 1)]",Cysteine and methionine metabolism,,['Rv1559'],thr__L_c --> 2obut_c + nh4_c,
2MCD,1.107027027028035,0.29799721772357035,"[(4.883167408606913e-16, 45), (5.105129563543591e-16, 2), (4.661205253670235e-16, 1), (5.549053873416947e-16, 1), (5.771016028353625e-16, 1)]",Propanoate Metabolism,,['Rv1130'],2mcit_c --> 2mcacn_c + h2o_c,
2MCS,1.0955901705056073,0.3004782577380803,"[(0.0, 2), (0.7728638872050997, 1), (0.7727625224512625, 1), (0.6827050275197771, 1), (0.37121994055849783, 1), (0.667693687355728, 1), (0.5068662962765202, 1), (0.5435397688525997, 1), (0.2918931412552174, 1), (0.7506143329193428, 1), (0.33134854938141656, 1), (0.6827050275197744, 1), (0.5839949522316561, 1), (0.5435397688526032, 1), (0.5068662962765422, 1), (0.6615991658453215, 1), (0.5068662962765449, 1), (0.7559175406005378, 1), (0.7506143329193344, 1), (0.5435397688526071, 1), (0.8147943442850375, 1), (0.7732111810698429, 1), (0.682705027519744, 1), (0.2454526686403836, 1), (0.7727625224512573, 1), (0.5435397688526163, 1), (0.543539768852581, 1), (0.6827050275197856, 1), (0.6827050275197696, 1), (0.5068662962765266, 1), (0.5435397688526113, 1), (0.24651183872856064, 1), (0.5068662962765201, 1), (0.7727625224507073, 1), (0.2870420244699284, 1), (0.6827050275197468, 1), (0.7506143329193248, 1), (0.5263518830273429, 1), (0.6676936873557338, 1), (0.6827050275197875, 1), (0.39851300691261193, 1), (0.9999999999999817, 1), (0.6831291675747739, 1), (0.5435767629223799, 1), (0.24545266864032347, 1), (0.11860406845130295, 1), (0.8147943442850013, 1), (0.5437040893857056, 1), (0.682705027519775, 1)]",Propanoate Metabolism,,['Rv1131'],h2o_c + oaa_c + ppcoa_c --> 2mcit_c + coa_c + h_c,
G3PAT160,1.0933484369483697,0.30096774676079074,"[(0.5508301453118448, 1), (0.08174154631251268, 1), (1.0, 1), (1.2380122572381951e-14, 1), (0.29929314168196725, 1), (0.0, 1), (0.3881733658895606, 1), (1.4657006757516316e-14, 1), (0.6802904784308353, 1), (1.4677895603251493e-14, 1), (0.14576572648264335, 1), (0.17146578355536918, 1), (9.678498523965643e-15, 1), (1.4622192014624353e-14, 1), (0.29410716007137266, 1), (1.9496256019499137e-14, 1), (0.4763273375685563, 1), (0.6802904784307227, 1), (0.38817336588957196, 1), (0.28006394089291187, 1), (0.08162012554891203, 1), (0.14576572648267697, 1), (4.1157989046878357e-14, 1), (0.4808861055798009, 1), (0.38817336588956974, 1), (0.38817336588955315, 1), (0.1457657264826414, 1), (0.14576572648264985, 1), (1.4817154574819344e-14, 1), (6.043839366044732e-15, 1), (0.04087301637436403, 1), (1.3800564082374032e-14, 1), (0.08174154631299446, 1), (0.023533390525575116, 1), (0.4161301727973826, 1), (0.1385276850103008, 1), (0.601042869910131, 1), (0.12427647206783646, 1), (3.2029563460605716e-15, 1), (0.14576572648264366, 1), (1.4594340220310782e-14, 1), (0.30154493640544144, 1), (0.046768018662888405, 1), (0.24715037945491494, 1), (0.03523274863748138, 1), (1.562485660991288e-14, 1), (0.13044540589235937, 1), (0.1457657264826394, 1), (1.0514052353372748e-14, 1), (0.1457657264826084, 1)]",Glycerophospholipid metabolism,Glycerol-3-phosphate acyltransferase (C16:0),"['Rv1551', 'Rv2482c']",glyc3p_c + palmACP_c --> 1hdecg3p_c + ACP_c,
EX_ser_L,1.088540568292297,0.30202110578247815,"[(0.968084862389757, 1), (0.8773795840580169, 1), (0.2147218103472325, 1), (0.45384384887849927, 1), (0.3685824955386061, 1), (0.6587118868589978, 1), (0.7925110950844175, 1), (0.46669726310367365, 1), (0.9602737661378425, 1), (0.2460612423641471, 1), (0.21472181034723406, 1), (0.7322899887073892, 1), (0.371132006183978, 1), (0.6587118868590176, 1), (0.7331274351740495, 1), (0.6587118868590338, 1), (0.1816664951618234, 1), (0.9602737661378477, 1), (0.7925110950844053, 1), (0.94426883402665, 1), (0.1938089667354135, 1), (0.21472181034723306, 1), (0.4807334225909441, 1), (0.19349394778187726, 1), (0.37113200618398023, 1), (0.7925110950844104, 1), (0.904521172933168, 1), (0.9045211729331682, 1), (0.29123830519873806, 1), (0.7925110950844035, 1), (0.3404366253261377, 1), (0.2912383051987393, 1), (0.8773795840577138, 1), (0.2145785499786476, 1), (0.21472181034721513, 1), (0.2704744035519112, 1), (0.025144960058302773, 1), (0.9602737661378419, 1), (0.7380649474753872, 1), (0.9045211729331625, 1), (0.3240706552028094, 1), (1.0, 1), (0.9681163226312922, 1), (0.28563810216965024, 1), (0.48073342259081786, 1), (0.43206917834585645, 1), (0.9442688340266144, 1), (0.9045211729331698, 1), (0.3711660513279429, 1), (0.21472181034723778, 1)]",Exchange,,[],ser__L_e --> ,
ACCOAC,1.0804284451549628,0.30380944264392995,"[(9.992007221626409e-16, 2), (0.7524279334883026, 1), (0.9792048372810291, 1), (0.6790756750053375, 1), (0.6681877037123123, 1), (0.7864545657414727, 1), (0.7024105838603635, 1), (0.6808569635161787, 1), (0.7524279334883023, 1), (0.15248800681597613, 1), (0.9544113974538679, 1), (0.9593472781601762, 1), (0.8711213746863993, 1), (0.830414286983531, 1), (0.665313793179455, 1), (0.8304142869835196, 1), (0.7877504858953626, 1), (0.7524279334883078, 1), (0.702410583860376, 1), (0.9793358078463805, 1), (0.9768206053305788, 1), (0.6254718144421255, 1), (0.7746376397086758, 1), (0.7024105838603796, 1), (0.7024105838603975, 1), (0.9544113974538563, 1), (0.9544113974538675, 1), (0.8304142869835416, 1), (0.8711213746864159, 1), (0.625141454942888, 1), (0.8304142869835683, 1), (0.9386519147282744, 1), (0.4412874766050928, 1), (0.4354484748719526, 1), (0.9948759740886264, 1), (0.7524279334882942, 1), (0.9999999999999939, 1), (0.8307728757195116, 1), (0.9768206053305779, 1), (0.7815873216848918, 1), (0.0, 1), (0.19923662291593164, 1), (0.6484816942641096, 1), (0.6025716989810674, 1), (0.6520779306845971, 1), (0.2884457498698822, 1), (0.976820605330589, 1), (0.8712471917862796, 1), (0.9544113974538757, 1)]",Pyruvate Metabolism,Acetyl-CoA carboxylase,"['Rv3285', 'Rv2247']",accoa_c + atp_c + hco3_c <=> adp_c + h_c + malcoa_c + pi_c,['Rv2247']
EX_arg_L,1.0774756050697503,0.3044638727840816,"[(0.8117222934351151, 2), (0.7511975174779157, 1), (0.7973475406848329, 1), (0.8117222934351105, 1), (0.22998613540397317, 1), (0.37959645471682024, 1), (0.49899370109630725, 1), (0.5389308690943033, 1), (0.3142493396729975, 1), (0.771111448138093, 1), (0.08231461545716512, 1), (0.8117222934351027, 1), (0.7876558220004319, 1), (0.5389308690943064, 1), (0.49899370109634145, 1), (0.37276302474123657, 1), (0.498993701096361, 1), (0.8102704242943957, 1), (0.7711114481381116, 1), (0.5389308690943044, 1), (0.7103879683426955, 1), (0.6934371499927883, 1), (0.34868431317232296, 1), (0.7973475406848303, 1), (0.5389308690943202, 1), (0.5389308690943213, 1), (0.811722293435104, 1), (0.8117222934351194, 1), (0.498993701096329, 1), (0.5389308690943102, 1), (0.1421298128872448, 1), (0.49899370109635854, 1), (0.7973475406851769, 1), (0.04688270302691955, 1), (0.8117222934350705, 1), (0.7711114481380907, 1), (0.7240330709000333, 1), (0.7711114481380945, 1), (0.379596454716816, 1), (0.8117222934350932, 1), (0.49673884872584373, 1), (0.6698317505121503, 1), (0.8374530951558026, 1), (0.4283253655973034, 1), (0.3486843131726858, 1), (0.412395866193084, 1), (0.7103879683426924, 1), (0.5384927554823162, 1), (0.8117222934351165, 1)]",Exchange,,[],arg__L_e --> ,
NMO,1.075465903959094,0.30491034313072085,"[(0.10810810810810811, 17), (0.12162162162162163, 14), (0.1283783783783784, 6), (0.0945945945945946, 4), (0.11486486486486487, 4), (0.10135135135135136, 2), (0.13513513513513514, 2), (0.0, 1)]",Redox Metabolism,Nitronate Monooxygenase,"['Rv2781c', 'Rv0021c', 'Rv3553', 'Rv1894c', 'Rv1533']",etha_c + fmnh2_c + o2_c --> acald_c + fmn_c + no2_c,
G16MTM7,1.069160335086634,0.30631680534741096,"[(0.0022371364653243847, 18), (0.0027964205816554807, 13), (0.003355704697986577, 10), (0.0044742729306487695, 3), (0.0011185682326621924, 2), (0.0025167785234899327, 1), (0.0, 1), (0.0013982102908277404, 1), (0.0023769574944071587, 1)]",Fatty Acid Metabolism,G16MTM7,[],PIM2_c + gdpmann_c --> PIM3_c + gdp_c + h_c,
OCDCAt2,1.063368753753179,0.3076161989056643,"[(1.7021879511891462e-14, 4), (1.705904518768162e-14, 3), (1.6984713836101305e-14, 3), (0.9905510608278105, 1), (1.7282039242422553e-14, 1), (0.7615732322427056, 1), (2.3079884665686892e-14, 1), (0.534059177464992, 1), (0.7483513395123171, 1), (1.7003296673996383e-14, 1), (0.6533463663453508, 1), (0.7510934607647906, 1), (0.7832715979248268, 1), (0.8603570877606966, 1), (1.8285512488756767e-14, 1), (0.8603570877604171, 1), (0.0, 1), (5.2515099891490464e-14, 1), (1.6947548160311148e-14, 1), (0.9908751106669202, 1), (0.8196822186882023, 1), (0.21103716098585285, 1), (0.6533463663453517, 1), (0.6533463663453636, 1), (0.8603570877607333, 1), (0.783271597924911, 1), (0.2728450258980552, 1), (0.8603570877607006, 1), (0.6895406469433458, 1), (0.31912132001133287, 1), (0.8389992292684886, 1), (0.8770331134683045, 1), (0.7818143282238672, 1), (0.8196822186882851, 1), (0.7305619693039158, 1), (0.9090113663938492, 1), (2.031104181932027e-14, 1), (0.09575992919043484, 1), (0.5086439000068879, 1), (0.8605693559153148, 1), (0.8196822186882405, 1), (0.7850401655831011, 1), (0.6533463663454582, 1)]",Transport,OCDCAt2,[],h_e + ocdca_e --> h_c + ocdca_c,
TMPPP,1.0621112859456299,0.3078992878598918,"[(0.024726086395658993, 10), (0.024728167015517263, 9), (0.02473024763537553, 5), (0.02472192515594246, 4), (0.024724005775800726, 3), (0.024734408875092068, 3), (0.024727126705588128, 3), (0.024732328255233797, 3), (0.024729207325446395, 2), (0.024730767790340096, 1), (0.00935030564305718, 1), (0.0247354491850212, 1), (0.028783295119281935, 1), (0.024717763916225922, 1), (0.024731287945304666, 1), (0.024727646860552694, 1), (0.0247385701148086, 1)]",Thiamine Metabolism,thiamine-phosphate diphosphorylase,['Rv0414c'],2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,
EX_hdca,1.0610091366285594,0.30814769469659703,"[(1.1806749669316177e-13, 20), (0.3094034079933669, 1), (1.1811354889361212e-13, 1), (0.9145723679276148, 1), (1.1871321557753442e-13, 1), (0.21799843526183865, 1), (1.0994776408372648e-13, 1), (0.24195272005512022, 1), (1.1698151493308047e-13, 1), (0.4688893416126427, 1), (0.02397451536449149, 1), (0.21607502027236972, 1), (1.1712826922498336e-13, 1), (0.25362262760918564, 1), (0.46888934161276874, 1), (0.24195272005512375, 1), (0.2146295545582082, 1), (4.11095460192933e-14, 1), (0.2599776636226728, 1), (0.2419527200551191, 1), (0.24195272005508991, 1), (1.2952900689077643e-13, 1), (1.1947633789542938e-13, 1), (1.1820266427643425e-13, 1), (0.10064330418135771, 1), (1.1704021664984164e-13, 1), (0.35841620393349166, 1), (0.2772182524681364, 1), (1.181210002821189e-13, 1), (0.1585750585510979, 1), (1.183903561353481e-13, 1)]",Exchange,,[],hdca_e --> ,
GGTT,1.0504881014090313,0.3105324119025927,"[(0.30538922155688625, 19), (0.3068862275449102, 14), (0.3061377245508982, 8), (0.30576347305389223, 5), (0.43974550898203596, 1), (0.3046407185628743, 1), (0.875748502994012, 1), (0.5202095808383234, 1)]",Lipid metabolism,geranylgeranyltranstransferase,['Rv3398c'],ggdp_c + ipdp_c --> pendp_c + ppi_c,
GHMT2,1.049265659494609,0.31081108086464376,"[(3.3581944189574966e-13, 15), (3.323213227093356e-13, 8), (3.3931756108216373e-13, 7), (3.428156802685778e-13, 5), (3.375685014889567e-13, 3), (3.463137994549918e-13, 2), (3.253250843365075e-13, 1), (0.8609438851434921, 1), (3.4456473986178483e-13, 1), (0.25963267791593186, 1), (0.25963267791592337, 1), (0.2596326779158581, 1), (0.017182450189143963, 1), (0.38199861038968014, 1), (0.8609438851435264, 1), (0.2596326779159027, 1)]",Glycolysis/Gluconeogenesis,,"['Rv0070c', 'Rv1093']",ser__L_c + thf_c --> gly_c + h2o_c + mlthf_c,
FAD_9,1.0402940344069016,0.31286647944851903,"[(1.314226505400029e-14, 3), (1.2739809207573671e-14, 2), (1.346839306748393e-14, 2), (1.3627987627273797e-14, 2), (1.2816137040516651e-14, 2), (1.2330414467243145e-14, 1), (0.3546621069373639, 1), (0.6762619382149327, 1), (0.3365116042664278, 1), (0.11811128839208716, 1), (0.000317958506488851, 1), (0.33515891749097493, 1), (0.4718220820939619, 1), (0.27523269373949155, 1), (1.4113710200547303e-14, 1), (0.22548837563100207, 1), (1.3058998327153404e-14, 1), (0.11918517237742678, 1), (0.2847419769775491, 1), (0.0813914660942906, 1), (5.0306980803327406e-15, 1), (0.0003179585064920498, 1), (1.3308798507694064e-14, 1), (0.35456264963403394, 1), (1.1844691893969639e-14, 1), (0.08139146609381684, 1), (0.00031795850648820567, 1), (0.0003179585064833762, 1), (0.2752326937394829, 1), (0.28474197697752124, 1), (0.22548837563100077, 1), (0.2847419769774987, 1), (0.38545745632045136, 1), (0.6693262266249991, 1), (0.24450443307036682, 1), (0.25821543967948646, 1), (1.0, 1), (0.9469595828500564, 1), (0.2963504836778559, 1), (1.379452108096757e-14, 1), (0.780958138499605, 1), (1.2899403767363538e-14, 1), (0.2255122615885628, 1), (0.27523269373949183, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + dodcoa_c + fad_c + nad_c --> accoa_c + decoa_c + fadh2_c + nadh_c,"['Rv3139', 'Rv3516']"
HDCAt2,1.0328529110817826,0.31458500370875164,"[(6.287010726728371e-13, 7), (6.286580227500301e-13, 3), (6.286149728272231e-13, 2), (0.9624623226813891, 1), (0.75860536751823, 1), (6.322742162658147e-13, 1), (0.5109209369301686, 1), (0.7413757159521931, 1), (6.286903101921353e-13, 1), (0.6126088282876605, 1), (0.720526965499298, 1), (0.7326821118720052, 1), (0.8416350194188431, 1), (6.195744890377616e-13, 1), (0.8416350194185581, 1), (6.229754329395115e-13, 1), (6.625383119991073e-13, 1), (0.9626969195281856, 1), (0.7811958987432739, 1), (0.19260830369781565, 1), (0.6126088282876664, 1), (0.6126088282876818, 1), (0.8416350194188411, 1), (0.7326821118720951, 1), (0.2556957462041854, 1), (0.8416350194188447, 1), (0.6573779819416438, 1), (0.31338590285810936, 1), (0.7841666085959732, 1), (0.8227152499440721, 1), (0.7397188371343479, 1), (0.781195898743322, 1), (0.7101172473405176, 1), (0.9476210995612395, 1), (6.185412908903946e-13, 1), (0.08369129159893975, 1), (0.5087391466514021, 1), (0.8949715878107223, 1), (0.7811958987433222, 1), (0.7344940534359441, 1), (0.6126088282877713, 1)]",Transport,Hexadecanoate transport via proton symport,[],h_e + hdca_e --> h_c + hdca_c,
TYRTA,1.0297772394652247,0.3152990088740738,"[(0.025441338840824557, 1), (0.02743861016630167, 1), (0.07611150611964534, 1), (0.4640802409457369, 1), (0.19175261069564997, 1), (0.2928364069475208, 1), (0.21087021412703244, 1), (0.5050649386221286, 1), (0.03166799995976333, 1), (0.535287549814304, 1), (0.07611150611964823, 1), (0.1338747723389454, 1), (0.21087021412703355, 1), (0.2928364069474957, 1), (0.1970268062680226, 1), (0.2928364069474868, 1), (0.030738523257418993, 1), (0.03166799995976455, 1), (0.21087021412704154, 1), (0.04442642531696939, 1), (0.02743861016629756, 1), (0.0761115061196469, 1), (0.5129540322618275, 1), (0.027438610166301114, 1), (0.21087021412703388, 1), (0.2108702141270261, 1), (0.07611150611964856, 1), (0.07611150611964712, 1), (0.29283640694750734, 1), (0.21087021412703588, 1), (0.548224761120157, 1), (0.8631843018697487, 1), (0.02743861016636251, 1), (1.0, 1), (0.07611150611964956, 1), (0.03166799995976399, 1), (0.14770197161727505, 1), (0.8296083390367129, 1), (0.19175261069565164, 1), (0.8429413908846777, 1), (0.37327538801505844, 1), (1.0103029524088925e-14, 1), (0.11931368898433925, 1), (0.2769616587904513, 1), (0.5129540322619344, 1), (0.5517470195392523, 1), (0.833435866643879, 1), (0.07611150611964779, 1), (0.21091996948448588, 1), (0.07611150611965278, 1)]",Other Amino Acid Metabolism,tyrosine transaminase,"['Rv3565', 'Rv0337c']",akg_c + tyr__L_c <=> 34hpp_c + glu__L_c,['Rv3565']
FAO11,1.0260613688944016,0.3161645250555766,"[(0.13283401601407713, 2), (0.15776805660518792, 2), (0.13667569878332922, 2), (0.18174063214362787, 1), (0.2658656763961571, 1), (0.15776805660519252, 1), (0.0984879390504588, 1), (0.20229639689840323, 1), (0.1627763898372099, 1), (0.06780981639616254, 1), (0.09489519639038475, 1), (0.4461091672336359, 1), (0.14761031987086273, 1), (0.05914598379253792, 1), (0.12139990855826446, 1), (0.200382635133138, 1), (0.12139990855829116, 1), (0.30668033088662694, 1), (0.06780981639615792, 1), (0.8982518713366285, 1), (0.2657424021580108, 1), (0.13667569878332186, 1), (0.04230777672180003, 1), (0.3040355553987304, 1), (0.06780981639615816, 1), (0.0678098163961729, 1), (0.1577680566051953, 1), (0.15776805660518656, 1), (0.12139990855825189, 1), (0.05914598379255888, 1), (0.02647777187422054, 1), (0.12139990855823693, 1), (0.3040355553991827, 1), (0.20225447349556486, 1), (0.11416942487852486, 1), (0.1788096243216032, 1), (0.11485841326609594, 1), (0.16502222954810503, 1), (0.04930714070863676, 1), (0.9548392795719081, 1), (1.0, 1), (0.23791920836141597, 1), (0.04230777672190704, 1), (0.024519784343113006, 1), (0.7845990366733135, 1), (0.059073237860775146, 1), (0.1577680566051939, 1)]",Fatty Acid Metabolism,FAO11,"['Rv0860', 'Rv0468', 'Rv1323', 'Rv0859', 'Rv1144']",atp_c + 8.0 coa_c + 6.0 fad_c + 7.0 h2o_c + hdcea_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 6.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c,
3HIBD,1.0245382828087397,0.31652020660273084,"[(0.3287671232876712, 6), (0.2465753424657534, 4), (0.273972602739726, 4), (0.2602739726027397, 4), (0.2054794520547945, 2), (0.1506849315068493, 2), (0.3561643835616438, 2), (0.3835616438356164, 2), (0.4657534246575342, 2), (0.3150684931506849, 1), (0.2876712328767123, 1), (0.2534246575342466, 1), (0.11643835616438356, 1), (0.2191780821917808, 1), (0.1780821917808219, 1), (0.3972602739726027, 1), (0.3698630136986301, 1), (0.5342465753424657, 1), (0.2808219178082192, 1), (0.3424657534246575, 1), (0.410958904109589, 1), (0.4931506849315068, 1), (0.4246575342465753, 1), (0.1232876712328767, 1), (0.4178082191780822, 1), (0.1917808219178082, 1), (0.3356164383561644, 1), (0.2328767123287671, 1), (0.0273972602739726, 1), (0.2363013698630137, 1), (0.5068493150684932, 1)]",Alternate Carbon Metabolism,,['Rv0751c'],3hmp_c + nad_c --> 2mop_c + h_c + nadh_c,
ASPCT,1.0216772076258211,0.31718979332739583,"[(0.4375, 27), (0.425, 14), (0.45, 5), (1.0, 1), (0.4, 1), (0.4625, 1), (0.6625, 1)]",Purine and Pyrimidine Biosynthesis,aspartate carbamoyltransferase,['Rv1380'],asp__L_c + cbp_c --> cbasp_c + h_c + pi_c,
GK1,1.0199099818049808,0.3176043305022257,"[(0.6666666666666667, 31), (0.5, 8), (0.8333333333333335, 6), (0.33333333333333337, 3), (1.0, 1), (0.5833333333333334, 1)]",Purine and Pyrimidine Biosynthesis,guanylate kinase (GMP:ATP),['Rv1389'],atp_c + gmp_c <=> adp_c + gdp_c,
EX_lys_L,1.0181796109975902,0.3180109259706137,"[(0.698752728916817, 1), (0.8510454203979203, 1), (0.8129184107209024, 1), (0.49626055855111084, 1), (0.5012784073493635, 1), (0.6393056640847945, 1), (0.5018610949789435, 1), (0.4731747557748345, 1), (0.7127821085337063, 1), (0.17902935708915113, 1), (0.8129184107208851, 1), (0.6102762215637627, 1), (0.5018610949789544, 1), (0.6393056640848058, 1), (0.49507067894054413, 1), (0.6393056640848207, 1), (0.87228851065773, 1), (0.7127821085337034, 1), (0.5018610949789593, 1), (0.7415282999886965, 1), (0.8504796201128861, 1), (0.8129184107208913, 1), (0.45858618910187166, 1), (0.851045420397917, 1), (0.5018610949789677, 1), (0.5018610949789775, 1), (0.8129184107208955, 1), (0.8129184107208944, 1), (0.639305664084804, 1), (0.5018610949789606, 1), (0.1985871804844388, 1), (0.6393056640848149, 1), (0.8510454203984905, 1), (0.0, 1), (0.8129184107208325, 1), (0.712782108533702, 1), (0.6414304828940702, 1), (0.7127821085337078, 1), (0.5012784073493608, 1), (0.8129184107208878, 1), (0.5718824946741998, 1), (0.6414304828940549, 1), (0.6880746785725234, 1), (0.6480364021411318, 1), (0.4585861891021157, 1), (0.5459912260218067, 1), (0.7415282999886952, 1), (0.8129184107209064, 1), (0.5017744687661989, 1), (0.8129184107209058, 1)]",Exchange,,[],lys__L_e --> ,
4HBAt,1.0164557422585876,0.3184166874270775,"[(0.6758768546918545, 43), (0.7525423820604994, 1), (1.0, 1), (0.6740625731749299, 1), (0.6557879559348165, 1), (0.6639122002384514, 1), (0.5852264096702025, 1), (0.4657080578889523, 1)]",Transport,MNXR68734,[],4hba_e <=> 4hba_c,
HSERTA,1.0160669967054008,0.31850828560564987,"[(0.34567901234567905, 36), (0.3477366255144033, 3), (0.3415637860082305, 2), (0.3539094650205762, 1), (0.29629629629629634, 1), (0.33436213991769553, 1), (0.33333333333333337, 1), (0.3374485596707819, 1), (0.3034979423868313, 1), (0.3518518518518519, 1), (0.3425925925925926, 1), (0.3446502057613169, 1)]",Cysteine and methionine metabolism,homoserine O-trans-acetylase,['Rv3341'],accoa_c + hom__L_c <=> achms_c + coa_c,
NAt3_1,1.0153573462524441,0.3186755881306526,"[(0.7664233576642335, 45), (0.7780302075156966, 1), (0.5182481751824817, 1), (0.7635216452013678, 1), (0.7773722627737226, 1), (0.5656934306569342, 1)]",Transport,Sodium proton antiporter  HNA is 11 ,['Rv2287'],na1_c <=> na1_e,
TMHAS1,1.01274971198081,0.3192913599485843,"[(0.3333333333333333, 33), (0.33072916666666663, 5), (0.5, 3), (0.328125, 3), (0.6666666666666666, 2), (0.41666666666666663, 1), (0.33268229166666663, 1), (1.0, 1), (0.3359375, 1)]",Fatty Acid Metabolism,TMHAS1,[],tdm1_c + tdm2_c + tre_c --> 2.0 h2o_c + tmha1_c,
METAT,1.0121234874432512,0.31943947547153184,"[(0.3333333333333333, 13), (0.4666666666666667, 6), (0.39999999999999997, 4), (0.31666666666666665, 4), (0.25, 4), (0.26666666666666666, 3), (0.18333333333333332, 2), (0.3208333333333333, 1), (0.21666666666666665, 1), (0.3, 1), (0.0, 1), (0.44999999999999996, 1), (0.2333333333333333, 1), (0.6, 1), (0.3833333333333333, 1), (0.35, 1), (1.0, 1), (0.39166666666666666, 1), (0.36666666666666664, 1), (0.2833333333333333, 1), (0.19999999999999998, 1)]",Cysteine and methionine metabolism,methionine adenosyltransferase,['Rv1392'],atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,
DPR,1.0095402830252915,0.32005143438952033,"[(0.4818181818181818, 4), (0.7181818181818181, 3), (0.5181818181818182, 3), (0.5727272727272726, 3), (0.5636363636363636, 2), (0.509090909090909, 2), (0.6454545454545454, 2), (0.5909090909090908, 2), (0.609090909090909, 2), (0.6181818181818182, 1), (0.5931818181818181, 1), (0.5545454545454545, 1), (0.4545454545454545, 1), (0.7545454545454545, 1), (0.3636363636363636, 1), (0.6545454545454545, 1), (0.5272727272727272, 1), (0.3727272727272727, 1), (0.42727272727272725, 1), (0.3181818181818181, 1), (0.43181818181818177, 1), (0.584090909090909, 1), (0.40909090909090906, 1), (0.47272727272727266, 1), (0.5818181818181818, 1), (0.4954545454545454, 1), (0.5386363636363636, 1), (0.6863636363636363, 1), (0.5409090909090909, 1), (0.49999999999999994, 1), (0.9818181818181817, 1), (0.39999999999999997, 1), (0.5590909090909091, 1), (0.575, 1), (0.5454545454545454, 1), (0.6045454545454545, 1)]",Pantothenate and CoA Metabolism,2-dehydropantoate 2-reductase,['Rv2573'],2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c,
FACOAE180,1.0080001611481655,0.32041703709591235,"[(3.905451792310159e-14, 9), (4.060892659665787e-14, 2), (3.944312009149066e-14, 2), (3.983172225987973e-14, 2), (0.99228987783263, 1), (0.6070577557855439, 1), (0.570088210121706, 1), (0.607057755785544, 1), (0.7861978426448658, 1), (0.8301077173244938, 1), (0.8183619466097005, 1), (0.7833227215120824, 1), (0.783322721512094, 1), (4.2163335270214155e-14, 1), (0.9927134086425441, 1), (0.8948977242005776, 1), (0.2613850204433929, 1), (0.7861978426448645, 1), (0.7861978426448454, 1), (0.7833227215120964, 1), (0.8183619466097579, 1), (0.3032760124577164, 1), (0.7833227215120848, 1), (0.7955806544423661, 1), (0.36375879615229356, 1), (6.839398163647641e-14, 1), (0.9449999247449766, 1), (0.969854931343938, 1), (0.7886485339926772, 1), (0.8948977242006796, 1), (0.6762776382618764, 1), (3.3031184313070993e-14, 1), (0.9999999999999837, 1), (0.1860517638678545, 1), (0.4231563566065148, 1), (0.9483369185912355, 1), (0.8948977242006452, 1), (0.8194070826305232, 1), (0.7861978426449316, 1)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (octadecanoate),"['Rv1618', 'Rv2605c', 'Rv0098']",h2o_c + stcoa_c --> coa_c + h_c + ocdca_c,
