,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
NMO,1.6527979103728405,0.20949624411140924,"[(4.480321920203054e-12, 10), (0.21416846534652775, 6), (0.9957652680424702, 1), (4.4791362447939475e-12, 1), (2.6252490617070083e-12, 1), (0.21416846534651993, 1), (4.453351699687794e-12, 1), (4.480292321629179e-12, 1), (4.455123614410259e-12, 1), (4.480324784153318e-12, 1), (4.481306960741627e-12, 1), (4.4640604106066645e-12, 1), (0.9957652680397503, 1), (0.9957652680354877, 1), (0.2141684653465276, 1)]",Redox Metabolism,Nitronate Monooxygenase,"['Rv2781c', 'Rv0021c', 'Rv3553', 'Rv1894c', 'Rv1533']",etha_c + fmnh2_c + o2_c --> acald_c + fmn_c + no2_c,
L_LACDcm,1.6527979103727015,0.20949624411142775,"[(4.192873045954298e-12, 6), (0.2141684653462711, 4), (0.21416846534669237, 2), (4.33661937660718e-12, 2), (0.9957652680423262, 1), (4.191687370545192e-12, 1), (2.3272351788154378e-12, 1), (0.21416846534655073, 1), (4.480365707260062e-12, 1), (4.1659028254390345e-12, 1), (4.1928805126291295e-12, 1), (4.192887387628986e-12, 1), (4.1937578592106174e-12, 1), (4.480368571210326e-12, 1), (4.1938580864928714e-12, 1), (4.1766115363579055e-12, 1), (0.9957652680396061, 1), (0.9957652680353436, 1), (0.214168465346271, 1)]",Pyruvate Metabolism,L  LACDcm,"['Rv1872c', 'Rv0694']",fmn_c + lac__L_c <=> fmnh2_c + pyr_c,
GALUi,1.6466365575924353,0.2103227949413582,"[(0.04707904670400326, 5), (0.047079046703923516, 2), (0.9999999954898696, 1), (0.04707904670392629, 1), (0.04707904665547091, 1), (0.047079046715122363, 1), (0.0470790465990929, 1), (0.047079046713452394, 1), (0.7636810916270655, 1), (0.04707904673343968, 1), (0.047079046977650724, 1), (0.9999999955451041, 1), (0.0470790467037929, 1), (0.047079046703950606, 1), (0.047079046674447345, 1), (0.047079046657342805, 1), (0.04707904665537921, 1), (0.047079046656644086, 1), (0.0470790467039191, 1), (0.04707904670409213, 1), (0.047079046656623935, 1), (0.04707904667439372, 1), (0.04707904668374932, 1), (0.015693015568001123, 1)]",Alternate Carbon Metabolism,UTP-glucose-1-phosphate uridylyltransferase (irreversible),['Rv0993'],g1p_c + h_c + utp_c --> ppi_c + udpg_c,
NADH2r,1.6099991237530356,0.21532218082658003,"[(0.2325255130449715, 1), (0.13741399679756117, 1), (0.3287239014619959, 1), (0.1120578657763841, 1), (0.3327727762022654, 1), (0.11800035994463443, 1), (0.11335575940751641, 1), (0.09022560661967982, 1), (0.26011051267854757, 1), (1.0, 1), (0.328723901461618, 1), (0.22923817427311277, 1), (0.1182748272109887, 1), (0.3399626065791267, 1), (0.09934332832192527, 1), (0.09593757584707985, 1), (0.10484937038662767, 1), (0.10720653299426608, 1), (0.23942906044091705, 1), (0.2542745558878635, 1), (0.0883869988743079, 1), (0.13647336883262928, 1), (0.3350068232366479, 1), (0.11108755175149132, 1), (0.09622637850514393, 1), (0.2439627576250114, 1), (0.0344334913408999, 1), (0.24316085364785434, 1), (0.10725355196291986, 1)]",Oxidative Phosphorylation,NADH2r,"['Rv3145', 'Rv3155', 'Rv3158', 'Rv3156', 'Rv3149', 'Rv3150', 'Rv3148', 'Rv3151', 'Rv3154', 'Rv3153', 'Rv3152', 'Rv0082', 'Rv3146', 'Rv3147', 'Rv3157']",h_c + nadh_c + q_c <=> nad_c + qh2_c,['Rv3156']
CYTBD,1.6086967328186197,0.21550260196698817,"[(0.0008212280331691034, 2), (0.9002586826902186, 1), (0.0008212280331686784, 1), (0.0008212280329002018, 1), (0.0008212280332329827, 1), (0.0008212280328056871, 1), (0.0008212280331686641, 1), (0.0008212280332018369, 1), (0.0006581409731708245, 1), (0.0008212280333301332, 1), (0.3494191108983251, 1), (0.0008212280329159371, 1), (0.0008212280331681472, 1), (0.0008212280331688142, 1), (0.0008212280330053266, 1), (0.0008212280329105709, 1), (0.0008212280328989997, 1), (0.0008212280330050462, 1), (0.0008212280331691047, 1), (0.0008212280331688127, 1), (0.0008212280331697694, 1), (0.9737031359555519, 1), (0.0, 1), (0.0008212280330562115, 1), (0.0008212280331686662, 1), (0.8976061786476587, 1), (0.000712503326503166, 1), (0.0008212280331691027, 1)]",Redox Metabolism,cytochrome oxidase bd (ubiquinol-8: 2 protons),"['Rv1620c', 'Rv1622c', 'Rv1621c']",2.0 h_c + 0.5 o2_c + q8h2_c --> h2o_c + 2.0 h_e + q8_c,
CYO1b,1.5851206199516228,0.21880140195612655,"[(0.0, 3), (0.9868824662971712, 1), (0.9999999999985522, 1), (0.986882466297219, 1), (0.9964970482028234, 1), (0.9917077452007065, 1), (0.9964970482024161, 1), (0.9935841639119892, 1), (0.9888387436606091, 1), (0.6522213090474619, 1), (0.9964970482020515, 1), (0.9999999999985157, 1), (0.9940119887753177, 1), (0.9999999999984458, 1), (0.9999999999985122, 1), (0.9999999999985524, 1), (0.9999999999984442, 1), (0.9868824662971204, 1), (0.9983627758970653, 1), (0.9983627758970662, 1), (0.9751417608580172, 1), (0.9964970482130827, 1), (0.9833795145014, 1), (0.9905417442346082, 1), (0.9911465372556808, 1), (0.9911698741998555, 1), (0.9833795145013337, 1)]",Oxidative Phosphorylation,CYO1b,"['Rv2193', 'Rv1451', 'Rv2200c', 'Rv3043c']",2.0 focytc_c + 0.5 o2_c --> 2.0 ficytc_c + h2o_c,['Rv1451']
CITabc,1.5493497694551635,0.22392777184403867,"[(0.9112548828125, 16), (0.91119384765625, 4), (0.911376953125, 2), (0.91845703125, 1), (0.9111328125, 1), (0.88720703125, 1), (0.90386962890625, 1), (0.91107177734375, 1), (0.9119873046875, 1), (0.9117431640625, 1)]",Transport,citrate transport via ABC system,[],atp_c + cit_e + h2o_c --> adp_c + cit_c + h_c + pi_c,
SHSL1r,1.496559421758885,0.23177138041756928,"[(0.9999999999979192, 10), (2.5832720407237275e-09, 1), (2.4079714888713966e-09, 1), (0.999999999997962, 1), (3.2904736713135208e-09, 1), (0.0007284343812800076, 1), (0.19858925342969946, 1), (0.9999999999979196, 1), (0.9999999999979269, 1), (0.999999999997916, 1), (0.9999999999977595, 1), (4.4297427947981305e-09, 1), (2.6129975960742513e-09, 1), (2.4133778309121112e-09, 1), (2.6131978803078937e-09, 1), (2.6136073305593754e-09, 1), (2.4140482945966824e-09, 1), (2.762058137761869e-09, 1), (2.4133274267867932e-09, 1), (2.9882374685819e-08, 1)]",Cysteine and methionine metabolism,,['Rv1079'],cys__L_c + suchms_c <=> cyst__L_c + h_c + succ_c,
CYSTS,1.4965594217588416,0.2317713804175759,"[(0.0, 15), (0.9999999974167277, 1), (0.9999999975919536, 1), (0.9999999967095263, 1), (0.9992715656187184, 1), (0.8014107465698873, 1), (0.9999999955702571, 1), (0.9999999973870024, 1), (0.9999999975866218, 1), (0.999999997386802, 1), (0.9999999973863924, 1), (0.9999999975859515, 1), (0.9999999972379416, 1), (0.9999999975866724, 1), (0.9999999701176251, 1)]",Cysteine and methionine metabolism,cystathionine beta-synthase,['Rv1077'],hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,
ADK1,1.4887309470516223,0.23296378474638613,"[(0.6040501806216909, 1), (0.038572867505762116, 1), (0.6443257448436943, 1), (0.014031570676949365, 1), (0.6408705556263319, 1), (0.026150021306930057, 1), (0.04360676273354413, 1), (0.008482942741283802, 1), (0.5484185719847715, 1), (1.0, 1), (0.6467912414661456, 1), (0.4531485610452719, 1), (0.012155173122664885, 1), (0.6382048812671427, 1), (0.02035261636574737, 1), (0.039810161478920934, 1), (0.017235964420173965, 1), (0.014031570676875823, 1), (0.44203574531934, 1), (0.4766805525353169, 1), (0.014031570676369086, 1), (0.03555104567401778, 1), (0.6442670655294254, 1), (0.03333987457515247, 1), (0.012155173119915654, 1), (0.44026606746483943, 1), (0.01403157067683835, 1), (0.4508324220651197, 1), (0.014031570679352429, 1)]",Purine and Pyrimidine Biosynthesis,adenylate kinase,['Rv0733'],amp_c + atp_c <=> 2.0 adp_c,
NADH5,1.484059452225146,0.23367901618754197,"[(1.0484997413079038e-15, 25), (0.8934297664882908, 3), (0.3570260165852717, 1)]",Oxidative Phosphorylation,NADH dehydrogenase (ubiquinone-8 ),"['Rv1854c', 'Rv0392c']",h_c + nadh_c + q8_c --> nad_c + q8h2_c,['Rv1854c']
PPA,1.483521377359423,0.23376157623335064,"[(0.603668488792329, 1), (0.03386178104183775, 1), (0.6413537805751802, 1), (0.009115420574101089, 1), (0.6378697202801964, 1), (0.02064268036979956, 1), (0.035616472114115866, 1), (0.0, 1), (0.547967684823179, 1), (1.0, 1), (0.6434442239453275, 1), (0.448579147004875, 1), (0.004538510962405991, 1), (0.6343438131848851, 1), (0.010825332138956086, 1), (0.03178694965941031, 1), (0.007921694148546425, 1), (0.009115420573754793, 1), (0.4370547856152607, 1), (0.47198907998789863, 1), (0.009115420572714542, 1), (0.030814709289552867, 1), (0.6405624873930059, 1), (0.028585061955150533, 1), (0.004528137362592433, 1), (0.43839701773691003, 1), (0.009115420573698706, 1), (0.44861084040070526, 1), (0.009115420576176425, 1)]",Oxidative Phosphorylation,inorganic diphosphatase,['Rv3628'],h2o_c + ppi_c --> h_c + 2.0 pi_c,
COt,1.4616314108396822,0.23715175048491388,"[(0.3069582833473191, 23), (0.30466858772868033, 1), (0.30711576730606366, 1), (0.3032024364430382, 1), (0.4460581704555491, 1), (0.30707118723158827, 1), (0.35893477365739174, 1)]",Transport,CO transporter via diffusion,[],co_c <=> co_e,
HMPK4,1.4546662277863716,0.23824349704842035,"[(0.0, 18), (0.9999999962574582, 1), (0.9999999963124849, 1), (0.9999999962978394, 1), (0.8014107460120313, 1), (0.9999999959543806, 1), (0.9999999959431682, 1), (0.9999999959296624, 1), (0.9999999960582102, 1), (0.999999996257981, 1), (0.9999999962576257, 1), (0.9999999960580879, 1)]",Cofactor and Prosthetic Group Biosynthesis,HMPK4,['Rv0422c'],4ahmmp_c + gtp_c --> 4ampm_c + gdp_c + h_c,
HCO3E,1.397121510583208,0.24751189883810273,"[(0.9718153211545355, 1), (0.14559571098722338, 1), (0.11514055104432752, 1), (0.08637573816037461, 1), (0.1151405510410532, 1), (0.0322991899153144, 1), (0.12246664576777935, 1), (0.08508195307082425, 1), (0.05922751038559912, 1), (0.03229918994803553, 1), (0.11514055104350812, 1), (0.8889739600183586, 1), (0.0863757381598832, 1), (0.14559571098311452, 1), (0.13922312827110378, 1), (0.11514055104453852, 1), (0.1392231282715769, 1), (0.08637573815933774, 1), (0.9460031772623874, 1), (0.946003177262553, 1), (0.3564744498513408, 1), (0.14559571098394744, 1), (0.08637573815899444, 1), (0.06275434985066466, 1), (0.0863757381598855, 1), (0.9488943104141951, 1), (0.5552696828401235, 1), (0.9512343333210882, 1), (0.08637573815944707, 1)]",Miscellaneous,HCO3 equilibration reaction,"['Rv1284', 'Rv3588c', 'Rv3273']",co2_c + h2o_c <=> h_c + hco3_c,
NDPK2,1.3239035969425226,0.2599814637830075,"[(0.9696110106465958, 1), (0.26887668378741836, 1), (0.2688766833668612, 1), (0.26887668388408503, 1), (0.2688766831889293, 1), (0.2688766837873957, 1), (0.26887668384205177, 1), (0.5615760222753465, 1), (0.26887668403350284, 1), (0.26887668535127185, 1), (0.9696110107021492, 1), (0.2688766837863339, 1), (0.2712601338812304, 1), (0.2688766835315366, 1), (0.2688766833953915, 1), (0.2688766833792968, 1), (0.2688766835254053, 1), (0.2688766837880867, 1), (0.26887668378760465, 1), (0.2688766837890877, 1), (0.26887668352525407, 1), (0.26887668353889493, 1), (0.2688766836174561, 1), (0.2688766837873977, 1), (0.2688766837880858, 1), (0.2688766837880854, 1), (0.26887668378808627, 1), (0.08962556126273391, 1), (0.29926567248148905, 1)]",Purine and Pyrimidine Biosynthesis,nucleoside-diphosphate kinase (ATP:UDP),['Rv2445c'],atp_c + udp_c <=> adp_c + utp_c,
GLYCt,1.3217607647299825,0.26035843206363074,"[(0.51177978515625, 16), (0.511962890625, 9), (0.51165771484375, 2), (0.511474609375, 1), (0.513427734375, 1)]",Transport,glycerol transport via channel,[],glyc_c <=> glyc_e,
BDH,1.286840571341733,0.26660239180654394,"[(0.4200085120600776, 24), (0.4200115205685809, 1), (0.0, 1), (0.2382025577682828, 1), (0.4292802933876408, 1), (0.4200105008591612, 1)]",Pyruvate Metabolism,BDH,[],bhb_c + nad_c <=> acac_c + h_c + nadh_c,
IPDDI,1.2854543194743187,0.26685424416802056,"[(0.0, 18), (0.999999998509219, 1), (0.9999999983937227, 1), (0.9999999988761135, 1), (0.999999999025069, 1), (0.999999999990849, 1), (0.9999999985363947, 1), (0.9999999988352383, 1), (0.9999999986398704, 1), (0.9999999986368895, 1), (0.9999999988367271, 1), (0.8676071649970908, 1)]",Polyprenyl Metabolism,isopentenyl-diphosphate D-isomerase,['Rv1745c'],ipdp_c <=> dmpp_c,
ACHMSSH,1.2484769576843173,0.2736879299280146,"[(0.0, 6), (0.9999999987609257, 1), (0.9999999988817637, 1), (0.5563159024060925, 1), (0.9999999984471405, 1), (0.999676805178676, 1), (0.8014107478547772, 1), (0.5563159029229737, 1), (0.5563159033356893, 1), (0.5563159026520934, 1), (0.5563159025413142, 1), (0.9999999977668296, 1), (0.5563159024699964, 1), (0.9999999986368892, 1), (0.9999999988365932, 1), (0.5563159026520935, 1), (0.5563159026522009, 1), (0.9999999986367331, 1), (0.9999999986366178, 1), (0.9999999988359973, 1), (0.9999999986818876, 1), (0.5563159026522908, 1), (0.9999999988366159, 1), (0.9999999866490364, 1)]",Cysteine and methionine metabolism,,['Rv3340'],achms_c + h2s_c --> ac_c + h_c + hcys__L_c,
HSERTA,1.2484769576840808,0.2736879299280593,"[(0.0, 6), (0.9999999987609257, 1), (0.9999999988815953, 1), (0.5563159024060925, 1), (0.9999999984471405, 1), (0.999676805178676, 1), (0.8014107478547772, 1), (0.5563159029229737, 1), (0.5563159033356893, 1), (0.5563159026520934, 1), (0.5563159025413142, 1), (0.9999999977668296, 1), (0.5563159024699964, 1), (0.9999999986368892, 1), (0.9999999988365935, 1), (0.5563159026520935, 1), (0.5563159026522009, 1), (0.9999999986367331, 1), (0.9999999986366178, 1), (0.9999999988359973, 1), (0.9999999986818849, 1), (0.5563159026522908, 1), (0.9999999988366159, 1), (0.9999999866490364, 1)]",Cysteine and methionine metabolism,homoserine O-trans-acetylase,['Rv3341'],accoa_c + hom__L_c <=> achms_c + coa_c,
PC,1.2426817906327408,0.274779512426039,"[(0.0, 21), (0.9895505050644484, 1), (0.9895505050559533, 1), (0.9929611518989068, 1), (0.9929611518991768, 1), (0.2509483907966308, 1), (0.9963007182908908, 1), (0.5416223938991702, 1), (1.0, 1)]",Citric Acid Cycle,pyruvate carboxylase,['Rv2967c'],atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c,
MCD,1.2104082619010599,0.2809639613304478,"[(1.2105348271063313e-06, 12), (1.0, 9), (0.0, 5), (0.5000006052674136, 3)]",Fatty Acid Metabolism,Malonyl-CoA Decarboxylase cytoplasmic,"['Rv3280', 'Rv3799c', 'Rv3285', 'Rv3281', 'Rv2247']",h_c + malcoa_c --> accoa_c + co2_c,"['Rv2247', 'Rv3280']"
NDPK1,1.1659924641629469,0.2897780109243595,"[(0.27020373402551146, 1), (0.8452119858420588, 1), (0.22443357336631475, 1), (0.8634787536297654, 1), (0.2382736231373186, 1), (0.8742551575179489, 1), (0.8202141834265839, 1), (0.8842255423035272, 1), (0.0, 1), (0.18169940505630144, 1), (0.22337886221885217, 1), (0.25497484323090225, 1), (0.885295739710124, 1), (0.2301400623126959, 1), (0.8551886946190446, 1), (0.8408487803710425, 1), (0.868679810483548, 1), (0.8648484389784605, 1), (0.24958596305956604, 1), (0.23486006557912287, 1), (0.9697611089332803, 1), (0.8480664039104981, 1), (0.2335901284485078, 1), (0.8460040914114233, 1), (0.8731329394520351, 1), (0.2815980169164538, 1), (0.9545761376937751, 1), (0.2783991926291276, 1), (0.8657603441542017, 1)]",Purine and Pyrimidine Biosynthesis,nucleoside-diphosphate kinase (ATP:GDP),['Rv2445c'],atp_c + gdp_c <=> adp_c + gtp_c,
PEPCK_re,1.1610167192942444,0.2907880619174024,"[(0.27015435982849345, 1), (0.8450550848000562, 1), (0.22333558844455714, 1), (0.8622615404251253, 1), (0.2382300835141984, 1), (0.8740954052981309, 1), (0.82005966522838, 1), (0.8842066721264676, 1), (0.0, 1), (0.18060922892688724, 1), (0.22333558844149515, 1), (0.25492825180152634, 1), (0.8851339700498564, 1), (0.23009800893105492, 1), (0.8550299705384465, 1), (0.8396357023313157, 1), (0.8685186211774119, 1), (0.86468794977684, 1), (0.2495379004716889, 1), (0.23376017542893424, 1), (0.9685244748062161, 1), (0.8479114371486676, 1), (0.23354744463788357, 1), (0.8447925272106618, 1), (0.8719164180101031, 1), (0.28048958636318266, 1), (0.9544017084600485, 1), (0.2784447689361982, 1), (0.8645451699029518, 1)]",Citric Acid Cycle,PEPCK re,['Rv0211'],gtp_c + oaa_c <=> co2_c + gdp_c + pep_c,
DESAT18,1.1489117808207885,0.2932648814497632,"[(0.0, 27), (0.07111867314740078, 1), (0.14829039784556536, 1)]",Fatty Acid Metabolism,Stearoyl CoA desaturase  n C180CoA   n C181CoA ,"['Rv1094', 'Rv0824c', 'Rv3229c']",h2o_c + nadph_c + stcoa_c --> 4.0 h_c + nadp_c + odecoa_c,
P5CRx,1.1230450986847487,0.29865235754089164,"[(0.9358384489737729, 1), (0.9597547956321977, 1), (0.8879979131207015, 1), (0.9045869552380458, 1), (0.8214323454455831, 1), (0.9717944162832864, 1), (0.9647289518699359, 1), (0.916581375854073, 1), (0.8894151220212613, 1), (0.0, 1), (0.8269294978129169, 1), (0.9589674304962105, 1), (0.9072669553122839, 1), (0.8716987382989801, 1), (0.9104376252922688, 1), (0.9166173507820247, 1), (0.9068260842260536, 1), (0.9067617933820146, 1), (0.88493246339309, 1), (0.8907555918808382, 1), (0.9326837588724116, 1), (0.899142504011715, 1), (0.8211238260398146, 1), (0.9063436324953743, 1), (0.9129893155695249, 1), (0.946598629457837, 1), (0.9948002853387673, 1), (0.22415132935066628, 1), (0.9067407149174129, 1)]",Arginine and Proline Metabolism,P5CRx,['Rv0500'],1pyr5c_c + 2.0 h_c + nadh_c --> nad_c + pro__L_c,
DMPPS,1.0991094409378597,0.30375605036479414,"[(0.0, 11), (0.9999999958531272, 2), (0.9999999958526196, 1), (0.9999999955307394, 1), (0.9999999959224618, 1), (0.9999999958526007, 1), (0.8014107456875584, 1), (0.9999999958532131, 1), (0.999999995543084, 1), (0.9999999955304855, 1), (0.9999999958537013, 1), (0.9999999958532957, 1), (0.9999999956532392, 1), (0.9999999956567879, 1), (0.9999999957229582, 1), (0.9999999958530053, 1), (0.999999995853684, 1), (0.9999999958535557, 1)]",Cofactor and Prosthetic Group Biosynthesis,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),['Rv1110'],h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c,
FAS80_L,1.0806993940897338,0.30776146770348445,"[(0.01085887557544966, 25), (0.9476376351380957, 1), (0.9788607660260081, 1), (0.6642196946023429, 1), (0.9788607660260477, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C80   lumped reaction,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",accoa_c + 8.0 h_c + 3.0 malcoa_c + 6.0 nadph_c --> 3.0 co2_c + 4.0 coa_c + 2.0 h2o_c + 6.0 nadp_c + octa_c,['Rv1484']
PGM,1.0693624613148918,0.3102634678428901,"[(0.18050447444830064, 1), (0.80578802676276, 1), (0.12862436074282746, 1), (0.8345205565031657, 1), (0.13336222114173468, 1), (0.8379677505133714, 1), (0.7898572816253255, 1), (0.8588684525389338, 1), (0.17414166041961288, 1), (0.004987202432515048, 1), (0.12862436073941774, 1), (0.16363234832480433, 1), (0.8484982596339696, 1), (0.12435102880240967, 1), (0.8286080510748353, 1), (0.8115495858184782, 1), (0.8435548920148073, 1), (0.8372092727877163, 1), (0.15555844000196473, 1), (0.15052346131892635, 1), (0.9418380380857208, 1), (0.8089531650234838, 1), (0.1371681881150595, 1), (0.817263889145649, 1), (0.845618628156841, 1), (0.17603230328116704, 1), (0.9366215355159897, 1), (0.17356801484758355, 1), (0.8370510576985277, 1)]",Glycolysis/Gluconeogenesis,phosphoglycerate mutase,"['Rv0489', 'Rv3214']",2pg_c <=> 3pg_c,
ENO,1.069362461314883,0.31026346784289244,"[(0.8194955255516991, 1), (0.19421197323723982, 1), (0.8713756392571723, 1), (0.16547944349683408, 1), (0.8666377788582651, 1), (0.16203224948662842, 1), (0.21014271837467424, 1), (0.14113154746106593, 1), (0.8258583395803869, 1), (0.9950127975674847, 1), (0.871375639260582, 1), (0.8363676516751954, 1), (0.15150174036603015, 1), (0.8756489711975901, 1), (0.17139194892516452, 1), (0.18845041418152153, 1), (0.1564451079851925, 1), (0.1627907272122835, 1), (0.844441559998035, 1), (0.8494765386810734, 1), (0.058161961914279026, 1), (0.19104683497651598, 1), (0.8628318118849403, 1), (0.18273611085435082, 1), (0.1543813718431588, 1), (0.8239676967188327, 1), (0.06337846448401008, 1), (0.8264319851524162, 1), (0.16294894230147206, 1)]",Glycolysis/Gluconeogenesis,enolase,['Rv1023'],2pg_c <=> h2o_c + pep_c,
TKT2,1.043794031081693,0.31600815665465626,"[(0.16780541007313762, 1), (0.7810832971736938, 1), (0.12293218125568348, 1), (0.8192389607253653, 1), (0.11594768979148087, 1), (0.8144509077694845, 1), (0.783621773671157, 1), (0.852417761753787, 1), (0.14979315035207527, 1), (7.691928331877724e-05, 1), (0.12293218125161745, 1), (0.15771877407290485, 1), (0.8272276490951369, 1), (0.10867726079438117, 1), (0.8248230342157183, 1), (0.8051768931114351, 1), (0.8205216762682728, 1), (0.8219106732434968, 1), (0.1482487444630011, 1), (0.15561527942294884, 1), (0.9155107279990954, 1), (0.7842284187196203, 1), (0.12231326641363206, 1), (0.8041789738745609, 1), (0.8360794622921054, 1), (0.14857398320125662, 1), (0.9206942407748888, 1), (0.14891641803011196, 1), (0.821753458725853, 1)]",Pentose Phosphate Pathway,transketolase,['Rv1449c'],e4p_c + xu5p__D_c <=> f6p_c + g3p_c,
RPE,1.0417792413128926,0.3164669511549938,"[(0.16820535939927214, 1), (0.7860874245672396, 1), (0.12320971025891053, 1), (0.821939420719292, 1), (0.11913723601984623, 1), (0.8195460665813771, 1), (0.7857017545009555, 1), (0.8552086524561956, 1), (0.15307503163903452, 1), (1.9282281468115114e-05, 1), (0.12320971025483629, 1), (0.15809120567260565, 1), (0.8327814725998358, 1), (0.11184697229522277, 1), (0.8270154177353143, 1), (0.8073156792634854, 1), (0.8227023250934333, 1), (0.824618422034123, 1), (0.14911865111419909, 1), (0.15340442849375113, 1), (0.9210726576324588, 1), (0.7892411264361352, 1), (0.12327959830728275, 1), (0.8063150375660827, 1), (0.8387263628814791, 1), (0.1528882534281978, 1), (0.923671484686608, 1), (0.1532860362651412, 1), (0.8244607786137026, 1)]",Pentose Phosphate Pathway,ribulose 5-phosphate 3-epimerase,['Rv1408'],ru5p__D_c <=> xu5p__D_c,
GND,1.0408522360368433,0.31667834679405227,"[(0.16837708534385365, 1), (0.7879390101613507, 1), (0.12333033483188408, 1), (0.8230282246869313, 1), (0.12023136906134031, 1), (0.8214356510158387, 1), (0.7865747685306472, 1), (0.8561099275764474, 1), (0.15420770769425365, 1), (0.0, 1), (0.12333033482786027, 1), (0.15825144501523705, 1), (0.8348275181988993, 1), (0.11293282581482843, 1), (0.8279353515197407, 1), (0.8082132401370842, 1), (0.823617360516762, 1), (0.8257102685319386, 1), (0.14944333533451937, 1), (0.1526991880120058, 1), (0.923141306314691, 1), (0.7910962936761599, 1), (0.12363072743994749, 1), (0.8072114620153679, 1), (0.8398010265069614, 1), (0.15436634777762465, 1), (0.924875825335227, 1), (0.1546325515697858, 1), (0.8255524460765139, 1)]",Pentose Phosphate Pathway,phosphogluconate dehydrogenase,"['Rv1844c', 'Rv1122']",6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c,
G6PDH2,1.0408522360368373,0.31667834679405366,"[(0.1683770853438536, 1), (0.7879390101613505, 1), (0.12333033483188408, 1), (0.8230282246869313, 1), (0.12023136906134031, 1), (0.8214356510158387, 1), (0.7865747685306472, 1), (0.8561099275764474, 1), (0.15420770769425365, 1), (0.0, 1), (0.12333033482786025, 1), (0.15825144501523702, 1), (0.8348275181988993, 1), (0.11293282581482841, 1), (0.8279353515197407, 1), (0.8082132401370842, 1), (0.8236173605167618, 1), (0.8257102685319386, 1), (0.14944333533451934, 1), (0.1526991880120058, 1), (0.9231413063146909, 1), (0.7910962936761597, 1), (0.12363072743994746, 1), (0.8072114620153679, 1), (0.8398010265069614, 1), (0.15436634777762465, 1), (0.924875825335227, 1), (0.15463255156978578, 1), (0.8255524460765138, 1)]",Pentose Phosphate Pathway,,"['Rv1121', 'Rv1447c']",g6p_c + nadp_c --> 6pgl_c + h_c + nadph_c,
PGL,1.0408522360368373,0.31667834679405366,"[(0.1683770853438536, 1), (0.7879390101613505, 1), (0.12333033483188406, 1), (0.8230282246869313, 1), (0.1202313690613403, 1), (0.8214356510158387, 1), (0.7865747685306472, 1), (0.8561099275764474, 1), (0.15420770769425363, 1), (0.0, 1), (0.12333033482786025, 1), (0.15825144501523702, 1), (0.8348275181988993, 1), (0.11293282581482841, 1), (0.8279353515197407, 1), (0.8082132401370842, 1), (0.8236173605167618, 1), (0.8257102685319386, 1), (0.14944333533451934, 1), (0.15269918801200577, 1), (0.9231413063146909, 1), (0.7910962936761597, 1), (0.12363072743994746, 1), (0.8072114620153679, 1), (0.8398010265069614, 1), (0.15436634777762462, 1), (0.9248758253352269, 1), (0.15463255156978578, 1), (0.8255524460765137, 1)]",Pentose Phosphate Pathway,6-phosphogluconolactonase,['Rv1445c'],6pgl_c + h2o_c --> 6pgc_c + h_c,
PGI,1.0406671700796422,0.31672057249631813,"[(0.8315943601094413, 1), (0.21192736570960585, 1), (0.876648749959882, 1), (0.176832200513096, 1), (0.8797482412745099, 1), (0.17842504426385797, 1), (0.21329183869777446, 1), (0.14391447429390314, 1), (0.8457661406994837, 1), (0.9999999999988325, 1), (0.8766487499638973, 1), (0.8417217176137035, 1), (0.16503090599564552, 1), (0.8870480222580847, 1), (0.17192424149619623, 1), (0.1916496974904634, 1), (0.17624296477376544, 1), (0.17414970182865264, 1), (0.8505313210343447, 1), (0.8472749162069164, 1), (0.07670214101905548, 1), (0.2087695467610563, 1), (0.8763483064088995, 1), (0.19265164550035158, 1), (0.16005655424575904, 1), (0.8456074737128529, 1), (0.07496732784665994, 1), (0.8454542827050242, 1), (0.17430755104869766, 1)]",Glycolysis/Gluconeogenesis,glucose-6-phosphate isomerase,['Rv0946c'],g6p_c <=> f6p_c,
