,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
CYSK2_I,1.1003125888036371,0.30205563822863524,"[(0.0, 20), (1.0, 14)]",Cysteine and methionine metabolism,O-Phospho-L-Serine-dependent S-Suflocysteine Synthase,['Rv0848'],h_c + pser__L_c + tsul_c --> pi_c + scys__L_c,['Rv0848']
GMT1,0.9996859132073497,0.3248875530359816,"[(0.38610862102359533, 3), (0.38610851112753153, 3), (0.3861085092648864, 2), (0.3861064864322543, 1), (0.3861078303307295, 1), (0.38610847759991884, 1), (0.38610848411917686, 1), (0.3861085334792733, 1), (0.38610851019620895, 1), (0.38609639927744865, 1), (0.3861089376732707, 1), (0.386098500341177, 1), (0.38610487803816795, 1), (0.38610956352204084, 1), (0.38610892836004496, 1), (0.38610886689275503, 1), (0.386112573556602, 1), (0.38610843755304813, 1), (0.3861081516370177, 1), (0.3861096687614918, 1), (0.38610806223005056, 1), (0.3861088464036584, 1), (0.386109696701169, 1), (0.3860898921266198, 1), (0.38610268849879503, 1), (0.3860841281712055, 1), (0.38610855489969254, 1), (0.3861052058637142, 1), (0.3861087094992399, 1)]",Membrane Metabolism,GMT1,['Rv2051c'],decd__tb_c + gdpmann_c --> decdman1p__tb_c + gdp_c,
TDMS3,0.9859164707678603,0.32819175174260895,"[(0.05492488481104374, 4), (0.05492505431175232, 3), (0.05483020283281803, 1), (0.05492383614182472, 1), (0.05492482706904411, 1), (0.054924843832850456, 1), (0.054924920201301575, 1), (0.05490623787045479, 1), (0.05492554046213627, 1), (0.0549094770103693, 1), (0.0549192912876606, 1), (0.05492650531232357, 1), (0.05492552928626537, 1), (0.05492543242871761, 1), (0.05493113771080971, 1), (0.054924773052334785, 1), (0.05492433160543442, 1), (0.054926665499806404, 1), (0.054924193769693375, 1), (0.054925402626395226, 1), (0.054926710203289986, 1), (0.05489622242748737, 1), (0.05492488108575344, 1), (0.05491591989994049, 1), (0.05481993593275547, 1), (0.05492495372891426, 1), (0.05492488294839859, 1), (0.05491979606449604, 1), (0.054925061762332916, 1)]",Fatty Acid Metabolism,TDMS3,[],2.0 h_c + mkmycolate_c + mycolate_c + tre_c --> 2.0 h2o_c + tdm3_c,
CMCBTFL,0.9820971867885895,0.32911638464738835,"[(0.9999999626094529, 4), (0.0, 3), (0.9999999626094528, 3), (0.9999999626094527, 2), (0.9999999626092669, 1), (0.9999999626093892, 1), (0.9999999626094634, 1), (0.9999999626094564, 1), (0.9999999626094535, 1), (0.999999962609057, 1), (0.9999999626094415, 1), (0.9999999626094771, 1), (0.9999999626095067, 1), (0.999999962609436, 1), (0.9999999626094752, 1), (0.9999999626094188, 1), (0.999999962609453, 1), (0.9999999626094632, 1), (0.9999999626477628, 1), (0.9999999626078114, 1), (0.9999999626094543, 1), (0.9999999626030114, 1), (0.9999999626094571, 1), (0.9999999626094631, 1), (0.9999999626093656, 1), (0.9999999626094636, 1)]",Redox Metabolism,CMCBTFL,"['Rv1349', 'Rv1348', 'Rv2895c']",cmcbtt_c + fe3_e --> fcmcbtt_c,
CMCBTFU,0.9820971867885856,0.32911638464739024,"[(0.9999999626094528, 4), (0.0, 3), (0.9999999626094527, 3), (0.9999999626094526, 2), (0.9999999626092669, 1), (0.9999999626093891, 1), (0.9999999626094633, 1), (0.9999999626094563, 1), (0.9999999626094532, 1), (0.9999999626090569, 1), (0.9999999626094414, 1), (0.999999962609477, 1), (0.9999999626095066, 1), (0.999999962609436, 1), (0.9999999626094751, 1), (0.9999999626094187, 1), (0.9999999626094529, 1), (0.9999999626094631, 1), (0.9999999626477627, 1), (0.9999999626078113, 1), (0.9999999626094542, 1), (0.9999999626030113, 1), (0.999999962609457, 1), (0.999999962609463, 1), (0.9999999626093656, 1), (0.9999999626094636, 1)]",Redox Metabolism,CMCBTFU,"['Rv1348', 'Rv1349', 'Rv2895c']",fcmcbtt_c --> cmcbtt_c + fe3_c,
VIUB,0.9820971867007673,0.3291163846686911,"[(0.0, 31), (0.9999999999953002, 1), (0.9999999999953132, 1), (0.9999999999953344, 1)]",Transport,VIUB,"['Rv1349', 'Rv1348', 'Rv2895c']",atp_c + fe3_e + h2o_c + 0.0005 mcbts_c + 0.0005 mcbtt_c --> adp_c + fe3_c + pi_c,
GLYCTO3,0.9820971867007672,0.3291163846686911,"[(0.0, 31), (0.9999999998863717, 1), (0.9999999613395789, 1), (0.9999999613688987, 1)]",Glyoxylate Metabolism,Glycolate oxidase,['Rv1257c'],glyclt_c + mqn8_c --> glx_c + mql8_c,
FAS161,0.9820971867007668,0.3291163846686911,"[(0.0, 31), (0.999999999992423, 1), (0.9999999999928155, 1), (0.9999999999928235, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C161 ,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",4.0 h_c + malcoa_c + 3.0 nadph_c + o2_c + ttdca_c --> co2_c + coa_c + 3.0 h2o_c + hdcea_c + 3.0 nadp_c,['Rv1484']
RNTR4,0.9820971867007668,0.3291163846686911,"[(0.0, 31), (0.9999999999948572, 1), (0.9999999999860932, 1), (0.9999999999967691, 1)]",Purine and Pyrimidine Biosynthesis,Ribonucleoside triphosphate reductase  UTP ,[],trdrd_c + utp_c --> dutp_c + h2o_c + trdox_c,
BIRA,0.9799704528233731,0.3296328049030637,"[(3.945954421355565e-15, 23), (0.8910854465481373, 1), (0.7657257115387353, 1), (3.2882953511296376e-15, 1), (8.491442674459146e-14, 1), (0.8728534950459185, 1), (0.8138115401173885, 1), (0.8662203412627402, 1), (0.8910854465490092, 1), (0.8910854465472938, 1), (0.8910854465478846, 1), (1.0, 1)]",Mycolic acid pathway,BIRA,['Rv3279c'],accb_c + atp_c + h2o_c --> amp_c + bccp_c + h_c + ppi_c,
ACCA3,0.9799704528233731,0.3296328049030637,"[(3.945954421355565e-15, 23), (0.8910854465481373, 1), (0.7657257115387353, 1), (3.2882953511296376e-15, 1), (8.491442674459146e-14, 1), (0.8728534950459185, 1), (0.8138115401173885, 1), (0.8662203412627402, 1), (0.8910854465490092, 1), (0.8910854465472938, 1), (0.8910854465478846, 1), (1.0, 1)]",Mycolic acid pathway,ACCA3,['Rv3285'],atp_c + bccp_c + hco3_c --> adp_c + bccpco2_c + pi_c,
ACCD3,0.9799704528233271,0.32963280490307567,"[(0.0, 25), (0.891085446548137, 1), (0.7657257115387343, 1), (0.872853495045918, 1), (0.8138115401173879, 1), (0.8662203412627396, 1), (0.8910854465490088, 1), (0.8910854465472934, 1), (0.8910854465478841, 1), (1.0, 1)]",Mycolic acid pathway,ACCD3,['Rv0904c'],accoa_c + bccpco2_c --> accb_c + h_c + malcoa_c,
HMPK4,0.9708978327954132,0.33184837145673163,"[(0.0, 16), (0.9999999999541588, 1), (0.9999999999541656, 1), (0.9999999999541731, 1), (0.9999999999541697, 1), (0.9999999999522757, 1), (0.9999999999526047, 1), (0.9999999999542355, 1), (0.9999999999541695, 1), (0.999999999954779, 1), (0.9999999999541132, 1), (0.9999999999540994, 1), (0.9999999999542224, 1), (0.9999999999543551, 1), (0.9999999998764065, 1), (0.9999999999541447, 1), (0.9999999999541692, 1), (0.9999999999541868, 1), (0.9999999999542001, 1)]",Cofactor and Prosthetic Group Biosynthesis,HMPK4,['Rv0422c'],4ahmmp_c + gtp_c --> 4ampm_c + gdp_c + h_c,
LDH_L,0.9637173396713228,0.3336163963055089,"[(0.7162064991160946, 2), (0.7162064991160803, 2), (0.7140908072755003, 2), (0.7162064991160895, 2), (0.7162064991157697, 1), (0.11325694644880668, 1), (0.0, 1), (0.716206499116079, 1), (0.7162210980827692, 1), (0.7152638387270689, 1), (0.0014959718983124093, 1), (0.7140908072755044, 1), (0.7140908072755054, 1), (0.714090807275491, 1), (0.7162064991160951, 1), (0.715263838727082, 1), (0.7162064991160892, 1), (0.12859271815954254, 1), (1.0, 1), (0.7162064991160896, 1), (0.7162064991159635, 1), (0.7162064991160797, 1), (0.7162064991199286, 1), (0.7162064991160897, 1), (0.7162064991160763, 1), (0.7162064991160825, 1), (0.7500525722415364, 1), (0.7152638387270729, 1), (0.7162064991160919, 1), (0.7162064991160845, 1)]",Glycolysis/Gluconeogenesis,L-lactate dehydrogenase,['Rv0694'],lac__L_c + nad_c <=> h_c + nadh_c + pyr_c,
FUM,0.9615851672819897,0.3341438873032452,"[(0.29431599397595365, 1), (0.30490254943204254, 1), (0.40505880335359357, 1), (0.26798222495046287, 1), (1.0, 1), (0.40128835589113643, 1), (0.357478869758004, 1), (0.2684110794799557, 1), (0.3374782135985255, 1), (0.2875623053851366, 1), (0.2545335985112227, 1), (0.29354015189068017, 1), (0.3023160893518657, 1), (0.3544223266746718, 1), (0.32205569612574325, 1), (0.30497348692498494, 1), (0.9977411889089708, 1), (0.20635902269308004, 1), (0.29720238592381376, 1), (0.24885935300264483, 1), (0.32141789260372766, 1), (0.26928202984501337, 1), (0.0002895683012353878, 1), (0.060240879686434656, 1), (0.2768935437621296, 1), (0.2845842873630633, 1), (0.3177703187457175, 1), (0.34125366518320965, 1), (0.04809487968319437, 1), (0.3997382019408804, 1), (0.2679821448369104, 1), (0.33527422225663916, 1), (0.26630401182445573, 1), (0.2789221103837385, 1)]",Citric Acid Cycle,fumarase,['Rv1098c'],fum_c + h2o_c <=> mal__L_c,
BKDA2,0.9595126833323676,0.33465771285565316,"[(0.0, 2), (0.9999999970435354, 1), (0.9999999970439881, 1), (0.9999999970600465, 1), (0.9999999970435521, 1), (0.09028754218624284, 1), (0.9999999970619559, 1), (0.9999999970464192, 1), (0.0902875422543285, 1), (0.9999999970482476, 1), (0.9999999970569619, 1), (0.9999999970572095, 1), (0.9999999970493096, 1), (0.9999999970482537, 1), (0.09029257307402593, 1), (0.9999999970602342, 1), (0.9999999970600454, 1), (0.9999999970469615, 1), (0.9999999970481878, 1), (0.9999999970435476, 1), (0.9999999970466036, 1), (0.9999999970440918, 1), (0.9999999970471293, 1), (0.090292573075677, 1), (0.9999999970463403, 1), (0.09029257307099099, 1), (0.9999999970390259, 1), (0.9999999970511735, 1), (0.9999999970419851, 1), (0.9999999970465665, 1), (0.09029257306942444, 1), (0.9999999970482016, 1), (0.9999999970462833, 1)]",Lipid metabolism,BKDA2,"['Rv2497c', 'Rv2496c']",3mob_c + lpam_c --> 2mpdhl_c + co2_c,
3HIBD,0.9595126833319572,0.3346577128557552,"[(0.9999999970435353, 1), (0.9999999970439882, 1), (0.9999999970600468, 1), (0.9999999970435518, 1), (0.0, 1), (0.09028754218624288, 1), (0.9999999970619559, 1), (0.999999997046419, 1), (0.09028754225433339, 1), (0.9999999970482477, 1), (0.999999997056962, 1), (0.9999999970572095, 1), (0.9999999970493096, 1), (0.9999999970482535, 1), (0.09029257307402595, 1), (0.9999999970602342, 1), (2.070773257353496e-16, 1), (0.9999999970600453, 1), (0.9999999970469615, 1), (0.9999999970484575, 1), (0.9999999970435473, 1), (0.9999999970466034, 1), (0.9999999970440915, 1), (0.9999999970471293, 1), (0.09029257307567701, 1), (0.9999999970463403, 1), (0.090292573070991, 1), (0.9999999970390259, 1), (0.9999999970511735, 1), (0.9999999970419851, 1), (0.9999999970465665, 1), (0.09029257306942447, 1), (0.9999999970482016, 1), (0.9999999970463171, 1)]",Alternate Carbon Metabolism,,['Rv0751c'],3hmp_c + nad_c --> 2mop_c + h_c + nadh_c,
FADE233,0.9595126833319385,0.33465771285576074,"[(0.9999999970435351, 1), (0.9999999970439881, 1), (0.9999999970600466, 1), (0.9999999970435519, 1), (0.0, 1), (0.09028754218624287, 1), (0.9999999970619559, 1), (0.9999999970464191, 1), (0.09028754225433337, 1), (0.9999999970482476, 1), (0.999999997056962, 1), (0.9999999970572095, 1), (0.9999999970493095, 1), (0.9999999970482535, 1), (0.09029257307402595, 1), (0.999999997060234, 1), (2.070773257353495e-16, 1), (0.9999999970600453, 1), (0.9999999970469616, 1), (0.9999999970484574, 1), (0.999999997043547, 1), (0.9999999970466033, 1), (0.9999999970440917, 1), (0.9999999970471292, 1), (0.09029257307567702, 1), (0.9999999970463402, 1), (0.09029257307099102, 1), (0.9999999970390256, 1), (0.9999999970511733, 1), (0.9999999970419851, 1), (0.9999999970465664, 1), (0.09029257306942447, 1), (0.9999999970482012, 1), (0.9999999970462833, 1)]",Lipid metabolism,R02661,['Rv3140'],fad_c + ibcoa_c --> 2mp2coa_c + fadh2_c,
BKDC,0.9595126833319385,0.33465771285576074,"[(0.9999999970435353, 1), (0.9999999970439881, 1), (0.9999999970600465, 1), (0.9999999970435519, 1), (0.0, 1), (0.09028754218624287, 1), (0.9999999970619559, 1), (0.9999999970464191, 1), (0.09028754225433339, 1), (0.9999999970482476, 1), (0.999999997056962, 1), (0.9999999970572095, 1), (0.9999999970493095, 1), (0.9999999970482535, 1), (0.09029257307402595, 1), (0.999999997060234, 1), (2.1945350783187282e-17, 1), (0.9999999970600453, 1), (0.9999999970469616, 1), (0.9999999970484574, 1), (0.9999999970435474, 1), (0.9999999970466035, 1), (0.9999999970440917, 1), (0.9999999970471292, 1), (0.09029257307567702, 1), (0.9999999970463402, 1), (0.09029257307099102, 1), (0.9999999970390256, 1), (0.9999999970511733, 1), (0.9999999970419848, 1), (0.9999999970465664, 1), (0.09029257306942447, 1), (0.9999999970482015, 1), (0.9999999970462832, 1)]",Lipid metabolism,BKDC,['Rv2495c'],2mpdhl_c + coa_c + h_c <=> dhlam_c + ibcoa_c,
ECOAH12,0.9595126833319378,0.33465771285576074,"[(0.9999999970435351, 1), (0.9999999970439881, 1), (0.9999999970600466, 1), (0.9999999970435519, 1), (0.0, 1), (0.09028754218624287, 1), (0.9999999970619559, 1), (0.9999999970464191, 1), (0.09028754225433339, 1), (0.9999999970482476, 1), (0.999999997056962, 1), (0.9999999970572095, 1), (0.9999999970493095, 1), (0.9999999970482537, 1), (0.09029257307402595, 1), (0.9999999970602342, 1), (2.0707732573534955e-16, 1), (0.9999999970600455, 1), (0.9999999970469616, 1), (0.9999999970484577, 1), (0.999999997043547, 1), (0.9999999970466033, 1), (0.9999999970440917, 1), (0.9999999970471293, 1), (0.09029257307567702, 1), (0.9999999970463402, 1), (0.09029257307099102, 1), (0.9999999970390256, 1), (0.9999999970511733, 1), (0.9999999970419851, 1), (0.9999999970465664, 1), (0.09029257306942448, 1), (0.9999999970482012, 1), (0.9999999970462833, 1)]","Valine, Leucine, and Isoleucine Metabolism",3-hydroxyacyl-CoA dehydratase (3-hydroxyisobutyryl-CoA) (mitochondria),"['Rv2486', 'Rv3774', 'Rv0905', 'Rv1472', 'Rv1070c']",2mp2coa_c + h2o_c --> 3hibutcoa_c,
3HBCOAHL,0.9595126833319159,0.3346577128557664,"[(0.999999997043535, 1), (0.9999999970439881, 1), (0.9999999970600468, 1), (0.9999999970435519, 1), (0.0, 1), (0.09028754218624287, 1), (0.9999999970619559, 1), (0.9999999970464192, 1), (0.09028754225433337, 1), (0.9999999970482476, 1), (0.9999999970569622, 1), (0.9999999970572097, 1), (0.9999999970493096, 1), (0.9999999970482538, 1), (0.09029257307402595, 1), (0.9999999970602342, 1), (2.0707732573534955e-16, 1), (0.9999999970600454, 1), (0.9999999970469615, 1), (0.9999999970484578, 1), (0.9999999970435477, 1), (0.9999999970466034, 1), (0.9999999970440916, 1), (0.9999999970471293, 1), (0.09029257307567702, 1), (0.9999999970463403, 1), (0.09029257307099102, 1), (0.9999999970390256, 1), (0.9999999970511735, 1), (0.9999999970419851, 1), (0.9999999970465664, 1), (0.09029257306942448, 1), (0.9999999970482017, 1), (0.9999999970462833, 1)]","Valine, Leucine, and Isoleucine Metabolism",3-hydroxyisobutyryl-CoA hydrolase,['Rv1071c'],3hibutcoa_c + h2o_c --> 3hmp_c + coa_c + h_c,
MMSAD1,0.9595126833318959,0.33465771285577106,"[(0.999999997043535, 1), (0.9999999970439882, 1), (0.9999999970600468, 1), (0.9999999970435519, 1), (0.0, 1), (0.09028754218624288, 1), (0.9999999970619561, 1), (0.999999997046419, 1), (0.09028754225433339, 1), (0.9999999970482476, 1), (0.999999997056962, 1), (0.9999999970572095, 1), (0.9999999970493096, 1), (0.9999999970482537, 1), (0.09029257307402597, 1), (0.999999997060234, 1), (2.0707732573534955e-16, 1), (0.9999999970600454, 1), (0.9999999970469617, 1), (0.9999999970484575, 1), (0.9999999970435474, 1), (0.9999999970466034, 1), (0.9999999970440916, 1), (0.9999999970471293, 1), (0.09029257307567702, 1), (0.9999999970463403, 1), (0.090292573070991, 1), (0.9999999970390259, 1), (0.9999999970511735, 1), (0.9999999970419851, 1), (0.9999999970465665, 1), (0.09029257306942447, 1), (0.999999997048202, 1), (0.9999999970462583, 1)]",Alternate Carbon Metabolism,MMSAD1,['Rv0753c'],2mop_c + coa_c + nad_c --> co2_c + nadh_c + ppcoa_c,
G5SADs,0.9468088289761698,0.3378312801723916,"[(7.711130779047837e-12, 3), (7.711056213043424e-12, 1), (0.3831288839537572, 1), (0.4027332058788842, 1), (7.711129450900175e-12, 1), (0.46832595981459385, 1), (0.22886486858259322, 1), (0.43251676310210213, 1), (7.710362947069282e-12, 1), (7.71150951797174e-12, 1), (7.710762123204137e-12, 1), (7.710996961394698e-12, 1), (7.711169593485612e-12, 1), (0.2169484566263391, 1), (7.711130833257945e-12, 1), (0.36531218348694405, 1), (0.4683259598146973, 1), (7.711280371842585e-12, 1), (7.711128068542406e-12, 1), (7.711117524676278e-12, 1), (7.711173469508378e-12, 1), (0.2795464668733181, 1), (7.711143166057657e-12, 1), (7.711174472395388e-12, 1), (7.710444994068685e-12, 1), (7.711130724837728e-12, 1), (7.710916350963173e-12, 1), (0.8703401445270826, 1), (0.22927535285849185, 1), (7.711134790595875e-12, 1), (7.711009050248921e-12, 1), (7.711135061646418e-12, 1)]",Arginine and Proline Metabolism,L-glutamate 5-semialdehyde dehydratase (spontaneous),[],glu5sa_c --> 1pyr5c_c + h2o_c + h_c,
GLU5K,0.945707206799196,0.3381084332349167,"[(0.0, 8), (0.00023550971680205178, 2), (0.3832741630908452, 1), (0.40287386800781844, 1), (0.00023550971680205045, 1), (0.4684511742131301, 1), (0.22904647839306458, 1), (0.432650410914139, 1), (0.0002355097168024305, 1), (0.00023550971680191807, 1), (0.0002355097168020906, 1), (0.21713287286752364, 1), (0.36546165862997576, 1), (0.46845117421323357, 1), (0.0002355097168020491, 1), (0.00023550971680203855, 1), (0.0002355097168020945, 1), (0.2797161406753196, 1), (0.00023550971680209553, 1), (0.0002355097168013662, 1), (0.0002355097168018374, 1), (0.8703706806819259, 1), (0.22945686599593076, 1), (0.00023550971680205585, 1), (0.00023550971680193008, 1), (0.00023550971680205606, 1)]",Urea Cycle,glutamate 5-kinase,['Rv2439c'],atp_c + glu__L_c --> adp_c + glu5p_c,
HETZK,0.9422595374699209,0.3389778545901564,"[(0.2914785781082236, 32), (0.25506540286548834, 1), (0.30065691492432206, 1)]",Cofactor and Prosthetic Group Biosynthesis,hydroxyethylthiazole kinase,[],4mhetz_c + atp_c <=> 4mpetz_c + adp_c + h_c,
ACCOAC,0.9283574173126496,0.34251524589549964,"[(0.0, 9), (0.9160947614131651, 1), (0.9151532355318566, 1), (0.991745199604834, 1), (0.7887562243557131, 1), (0.9151532355320106, 1), (0.9068986808637253, 1), (0.7943279402061012, 1), (0.9068986808636177, 1), (0.929491626175553, 1), (0.924349807537167, 1), (0.6773410068358354, 1), (0.915153235532034, 1), (0.9160950071417038, 1), (1.0, 1), (0.9160950071409731, 1), (0.9068986808641465, 1), (0.7795610059186989, 1), (0.9917451996042919, 1), (0.7833784049640978, 1), (0.9160950071005943, 1), (0.924349807534576, 1), (0.9917451996048149, 1), (0.7669586104852434, 1), (0.9917449538763329, 1), (0.9160950071416616, 1)]",Pyruvate Metabolism,Acetyl-CoA carboxylase,"['Rv3285', 'Rv2247']",accoa_c + atp_c + hco3_c <=> adp_c + h_c + malcoa_c + pi_c,['Rv2247']
CYTBD,0.9102666647095057,0.34719572350733063,"[(0.7103863009407536, 12), (0.9362189901675446, 3), (0.7110550651848921, 3), (0.7103863009407538, 1), (0.7959443801550308, 1), (0.7959232512652493, 1), (0.7959443801550989, 1), (0.9897673066007343, 1), (0.7959232512652465, 1), (0.795923251265247, 1), (0.795944380155036, 1), (0.0, 1), (0.7103863009407535, 1), (0.710386300942779, 1), (0.7959232512652441, 1), (0.7110550651848925, 1), (0.7110339362951053, 1), (0.7110550651848924, 1), (1.0, 1)]",Redox Metabolism,cytochrome oxidase bd (ubiquinol-8: 2 protons),"['Rv1620c', 'Rv1622c', 'Rv1621c']",2.0 h_c + 0.5 o2_c + q8h2_c --> h2o_c + 2.0 h_e + q8_c,
FRD2,0.9031130071627372,0.3490711646863325,"[(4.163336342344337e-17, 7), (0.8255950241666054, 1), (0.8390660052241907, 1), (0.3446348362249316, 1), (0.840296439728371, 1), (0.7971206628879782, 1), (0.8242867976935554, 1), (0.8479911860156323, 1), (0.8240709600587818, 1), (0.829287537813818, 1), (0.8116276170621829, 1), (0.3464683568998427, 1), (0.8752627450157202, 1), (0.8186841983675216, 1), (0.8499214427715253, 1), (0.8050101369661249, 1), (0.8397724026593942, 1), (0.9916264622628531, 1), (0.9581583153210662, 1), (0.83847884862248, 1), (0.8245298474408455, 1), (0.8081736010279503, 1), (0.7938092326945297, 1), (0.9728416858433265, 1), (0.8390660504628777, 1), (0.8033271800856177, 1), (0.840013662014433, 1), (0.8342020303844779, 1)]",Citric Acid Cycle,Fumarate reductase,"['Rv3318', 'Rv3317', 'Rv0247c', 'Rv3316', 'Rv0248c', 'Rv3319']",fum_c + mql8_c --> mqn8_c + succ_c,
NADH10,0.9030831843109377,0.3490790128304416,"[(0.0, 7), (0.825595024166605, 1), (0.8390528010852073, 1), (0.34463304583318477, 1), (0.8402832355893874, 1), (0.7971074587489947, 1), (0.8242735935545719, 1), (0.8479779818766487, 1), (0.8240709600587816, 1), (0.8292875378138179, 1), (0.8116144129231992, 1), (0.3464665665081648, 1), (0.8752627450157202, 1), (0.8186709942285378, 1), (0.849908238632542, 1), (0.8049969328271414, 1), (0.8397574081287328, 1), (0.9916264622628531, 1), (0.9581583153210661, 1), (0.8384656444834964, 1), (0.8245166433018619, 1), (0.8081603968889668, 1), (0.7937960285555461, 1), (0.9728416858433264, 1), (0.8390528463238943, 1), (0.8033139759466342, 1), (0.8400004578754495, 1), (0.8341888262454945, 1)]",Oxidative Phosphorylation,NADH dehydrogenase (menaquinone-8 & 0 protons),"['Rv3145', 'Rv3155', 'Rv3158', 'Rv3156', 'Rv3149', 'Rv3150', 'Rv3148', 'Rv3151', 'Rv3154', 'Rv3153', 'Rv3152', 'Rv0082', 'Rv3146', 'Rv3147', 'Rv3157']",h_c + mqn8_c + nadh_c --> mql8_c + nad_c,['Rv3156']
G16MTM4,0.8951561721164701,0.3511738705348909,"[(0.005007896572351456, 3), (0.0050077177584171295, 3), (0.005007719621062279, 3), (0.005004439502954483, 1), (0.005006616935133934, 1), (0.005007663741707802, 1), (0.005007674917578697, 1), (0.005007756873965263, 1), (0.004988089203834534, 1), (0.005008412525057793, 1), (0.004991495981812477, 1), (0.00500183179974556, 1), (0.005009425804018974, 1), (0.005008397623896599, 1), (0.005008295178413391, 1), (0.005014302209019661, 1), (0.005007602274417877, 1), (0.005007138475775719, 1), (0.005009595304727554, 1), (0.0050069913268089294, 1), (0.005008263513445854, 1), (0.005009641870856285, 1), (0.004977541044354439, 1), (0.0049982815980911255, 1), (0.0049495939165353775, 1), (0.005007792264223099, 1), (0.005002360790967941, 1), (0.00500800646841526, 1)]",Fatty Acid Metabolism,G16MTM4,[],Ac1PIM2_c + decdman1p__tb_c --> Ac1PIM3_c + decd__tb_c + h_c,
ICL,0.854019457355425,0.36233429719847354,"[(0.05440684558016106, 3), (0.05440684558016104, 3), (0.056653619084674284, 1), (0.054406845580369664, 1), (0.025898669390658244, 1), (0.9960763728171883, 1), (0.00619183441477837, 1), (0.02361257771473317, 1), (0.03277351158036936, 1), (0.003262488136954633, 1), (0.06080221485768808, 1), (0.006590317439942284, 1), (1.0, 1), (0.0567392866165424, 1), (0.028612680734349735, 1), (0.022153717017513643, 1), (0.022949890914500504, 1), (0.025648782262090133, 1), (0.05665361908460988, 1), (0.05056927770787377, 1), (0.034807465128284094, 1), (0.03341584840366189, 1), (0.04821501116533953, 1), (0.031170490929564663, 1), (0.24769700310006293, 1), (0.0003984830251602257, 1), (0.02589854449374844, 1), (0.04821501116546656, 1), (0.026291119085592413, 1), (0.019112294348505688, 1)]",Glyoxylate Metabolism,Isocitrate lyase,"['Rv1916', 'Rv0467', 'Rv1915']",icit_c --> glx_c + succ_c,
MAN6PI,0.8328843794408054,0.36826459340824513,"[(0.4914361294358969, 4), (0.49143596924841404, 3), (0.4914390854537487, 1), (0.4914367124438286, 1), (0.4914364404976368, 1), (0.49143617041409016, 1), (0.4914360959082842, 1), (0.4914406090974808, 1), (0.49145382456481457, 1), (0.4914355091750622, 1), (0.49145075120031834, 1), (0.49143919721245766, 1), (0.4914345908910036, 1), (0.49143577739596367, 1), (0.4914356041699648, 1), (0.4914301950484514, 1), (0.4914362356066704, 1), (0.4914366528391838, 1), (0.49143443815410137, 1), (0.49143678694963455, 1), (0.4914356376975775, 1), (0.49143439531326294, 1), (0.49146333150565624, 1), (0.49144104309380054, 1), (0.49149384535849094, 1), (0.49143606424331665, 1), (0.491436131298542, 1), (0.491440961137414, 1), (0.4914359636604786, 1)]",Fructose and mannose metabolism,mannose-6-phosphate isomerase,['Rv3255c'],man6p_c <=> f6p_c,
DCPT,0.8311688311688312,0.3687520263452113,"[(0.9999995529651642, 29), (0.9999999962747097, 2), (1.0, 1), (0.9999994486570358, 1), (0.9999997355043888, 1)]",Arabinogalactan biosynthesis,phosphoribose transferase (undecaprenyl phosphate),['Rv3806c'],decd__tb_c + prpp_c --> decdpr__tb_c + ppi_c,['Rv3806c']
HDECH,0.8202827969001006,0.37186669440030085,"[(0.8151532454013338, 3), (0.8151532454013339, 2), (0.9010785338780444, 2), (0.8151532454013328, 1), (0.8151532454013308, 1), (0.7733716206575536, 1), (0.9010785338780477, 1), (1.0, 1), (0.7733716206575422, 1), (0.7082291961426882, 1), (0.9010785338780445, 1), (0.7082291961426829, 1), (0.7082291961426559, 1), (0.9010785338780417, 1), (0.9066830524005406, 1), (0.815153245401334, 1), (0.8151532454013695, 1), (0.7733716206575537, 1), (0.9323398967407294, 1), (0.8151532454005719, 1), (0.8151532454005739, 1), (0.9010785338780624, 1), (0.8151532454005718, 1), (0.7082291961426338, 1), (0.8151532454005733, 1), (2.1516122217235534e-13, 1), (0.9010785338780574, 1), (0.9066830524015249, 1), (0.901078533878044, 1), (0.9010785338780456, 1)]",Fatty Acid Metabolism,,[],1hdecg3p_c + h2o_c <=> glyc3p_c + 3.0 h_c + hdcea_c,
FASm2002,0.799282437631301,0.37798309236086325,"[(0.40142741333693266, 5), (0.40142751950770617, 3), (0.40142543986439705, 1), (0.4014267483726144, 1), (0.40142737701535225, 1), (0.40142738725990057, 1), (0.4014274347573519, 1), (0.40141560416668653, 1), (0.40142782870680094, 1), (0.40141765400767326, 1), (0.40142386965453625, 1), (0.4014284396544099, 1), (0.4014278221875429, 1), (0.4014274151995778, 1), (0.4014277597889304, 1), (0.4014313742518425, 1), (0.40142734348773956, 1), (0.4014270631596446, 1), (0.4014285411685705, 1), (0.40142697375267744, 1), (0.40142774023115635, 1), (0.40142856910824776, 1), (0.4014092581346631, 1), (0.40142173506319523, 1), (0.4013821007683873, 1), (0.40142745710909367, 1), (0.4014241900295019, 1), (0.4014276070520282, 1)]",Fatty Acid Metabolism,FASm2002,"['Rv1663', 'Rv1662']",3.0 h_c + mmcoa__S_c + 2.0 nadph_c + ocdca_c --> co2_c + coa_c + h2o_c + marach_c + 2.0 nadp_c,
