,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
H2CO3TP,2.172812792077283,0.1469977649931537,"[(0.7378870117826162, 39), (0.7278262677438532, 1), (0.7379105548653901, 1), (0.7379419456424222, 1), (0.7378918413958945, 1), (0.7378163825342942, 1), (0.7286188848639117, 1), (0.7364901222046912, 1), (0.7372513485477177, 1), (0.7487246775529218, 1), (0.7382166149414524, 1), (0.7378791640883582, 1)]",Transport,H2CO3TP,[],h2co3_e <=> h2co3_c,
G16MTM6,2.17230155911881,0.14704429884891104,"[(0.3026324693780876, 20), (0.3025647966434324, 12), (0.30270014211274276, 9), (0.302767814847398, 6), (0.30249712390877714, 2), (0.0, 1)]",Fatty Acid Metabolism,G16MTM6,['Rv2188c'],PIM1_c + gdpmann_c --> PIM2_c + gdp_c + h_c,
HMPK3,2.172076581670801,0.14706478234291712,"[(0.5724267758457617, 5), (0.5724197987259283, 4), (0.5724498768485886, 4), (0.5724428997287552, 4), (0.5724106519627683, 3), (0.5723714270769481, 2), (0.5724359226089217, 2), (0.572456853968422, 2), (0.5724681703749085, 2), (0.5724729778514155, 1), (0.5724084823194419, 1), (0.5723784041967815, 1), (0.572394528079775, 1), (0.5724058444862614, 1), (0.5724036748429349, 1), (0.5724520464919151, 1), (0.5724474731103352, 1), (0.3059738975580449, 1), (0.5724407300854286, 1), (0.5724751474947419, 1), (0.5725122027372357, 1), (0.5724219683692547, 1), (0.5725030559740758, 1), (0.5724450693720816, 1), (0.572466000731582, 1), (0.572398867366428, 1), (0.5724477072052622, 1), (0.5724222024641817, 1), (0.5727174739294969, 1), (0.5724773171380685, 1), (0.5724128216060949, 1)]",Cofactor and Prosthetic Group Biosynthesis,HMPK3,['Rv0422c'],4ahmmp_c + utp_c --> 4ampm_c + h_c + udp_c,
PRAIS,2.171816146717158,0.14708849826749545,"[(0.7310769230769231, 13), (0.7312527472527471, 13), (0.7311648351648351, 8), (0.7313406593406593, 6), (0.7314285714285713, 4), (0.7309010989010989, 2), (1.0, 1), (0.7315164835164835, 1), (0.7309890109890109, 1), (0.7308131868131867, 1)]",Purine and Pyrimidine Biosynthesis,phosphoribosylaminoimidazole synthase,['Rv0809'],atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c,
EMB,2.1708221070790317,0.14717905906603237,"[(1.0, 41), (0.9999953061035887, 5), (0.9975730648985597, 1), (0.9999953061035873, 1), (0.9999953061035888, 1), (0.03712965423737569, 1)]",Arabinogalactan biosynthesis,EMB,"['Rv3794', 'Rv3793', 'Rv3805c', 'Rv2673', 'Rv3795']",agalfragund_c + 70.0 decda__tb_c <=> arabinanagalfragund_c + 70.0 decd__tb_c,"['Rv3793', 'Rv3794', 'Rv3795']"
ACCA3,2.1534801132957764,0.14876944426697003,"[(0.9999999999999988, 6), (0.999999999999999, 6), (0.9999999999999987, 5), (0.9999999999999989, 5), (0.9999999999999993, 4), (0.9999999999999986, 4), (0.9999999999999992, 3), (0.9999999999999994, 2), (0.9999999999999991, 2), (0.9999999999999984, 2), (1.5187850976872141e-13, 1), (0.593660262004299, 1), (0.5936602620042993, 1), (0.9999999999999997, 1), (5.71209746169643e-13, 1), (0.999999999999998, 1), (0.9999999999999983, 1), (0.5947376770920259, 1), (0.9999999999999996, 1), (0.5936602620042915, 1), (0.9999999999999998, 1)]",Mycolic acid pathway,ACCA3,['Rv3285'],atp_c + bccp_c + hco3_c --> adp_c + bccpco2_c + pi_c,
FASm2202,2.1532712936052083,0.1487887157875025,"[(0.2971181746241097, 3), (0.29784357689264046, 3), (0.29710168820891586, 3), (0.29753033500395676, 3), (0.29734898443682406, 2), (0.2972335795304669, 2), (0.2980579002901609, 2), (0.29744790292798734, 2), (0.29762925349512004, 2), (0.29769519915589554, 2), (0.29720060670007914, 2), (0.2979260089686099, 1), (0.2973324980216302, 1), (0.29728303877604856, 1), (0.297497362173569, 1), (0.29809087312054866, 1), (0.2982887101028752, 1), (0.2977281719862833, 1), (0.29800844104457924, 1), (0.29759628066473226, 1), (0.29776114481667104, 1), (0.2978270904774466, 1), (0.2972995251912424, 1), (0.2969697968873648, 1), (0.29688736481139544, 1), (0.2979754682141915, 1), (0.29751384858876284, 1), (0.2976457399103139, 1), (0.29716763386969136, 1), (0.29703574254814036, 1), (0.2969862833025587, 1), (0.2975468214191506, 1), (0.29787654972302824, 1), (0.29766222632550776, 1), (0.5999241624901082, 1)]",Fatty Acid Metabolism,FASm2202,['Rv2940c'],3.0 h_c + marach_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + dmbhn_c + h2o_c + 2.0 nadp_c,
GLUPRT,2.131038071907813,0.15085727517095002,"[(0.5258404935892289, 22), (0.5258438395031988, 17), (0.525837147675259, 4), (0.5258471854171687, 2), (0.0, 1), (0.49800918118793336, 1), (0.6305809845017266, 1), (0.5907177654648145, 1), (0.5258036885355605, 1)]",Purine and Pyrimidine Biosynthesis,glutamine phosphoribosyldiphosphate amidotransferase,['Rv0808'],gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c,
TMPPP,2.1284253446037327,0.1511025502883387,"[(0.03589903829462209, 10), (0.03588746542605516, 8), (0.03588167899177169, 5), (0.03587589255748822, 4), (0.03589325186033862, 4), (0.03589614507748035, 4), (0.03587878577462996, 3), (0.03589035864319689, 3), (0.03591061116318902, 2), (0.035904824728905556, 2), (0.035901931511763824, 2), (0.031420338159219525, 1), (0.035888912034626026, 1), (0.035884572208913425, 1)]",Thiamine Metabolism,thiamine-phosphate diphosphorylase,['Rv0414c'],2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,
GLYK,2.1212148988890953,0.1517818570901812,"[(0.16768456978624036, 8), (0.16813364469193462, 7), (0.16822345967307348, 6), (0.16831327465421234, 4), (0.16867253457876774, 4), (0.1679540147296569, 2), (0.16804382971079576, 2), (0.1684030896353512, 2), (0.16624753008801868, 1), (0.16705586491826838, 1), (0.16777438476737921, 1), (0.16858271959762888, 1), (0.16651697503143525, 1), (0.169121609484462, 1), (0.16921142446560086, 1), (0.1675947548051015, 1), (0.17819292257948627, 1), (0.16732530986168492, 1), (0.16894197952218432, 1), (0.16786419974851804, 1), (0.16741512484282378, 1), (0.5336806179270702, 1), (0.1687623495599066, 1)]",Alternate Carbon Metabolism,glycerol kinase,['Rv3696c'],atp_c + glyc_c --> adp_c + glyc3p_c + h_c,
PRASCS,2.1086727848717706,0.1529719590921877,"[(0.20082066846909233, 10), (0.20081330160671268, 8), (0.20082803533147198, 7), (0.20083540219385163, 4), (0.20080593474433303, 3), (0.2008501359186109, 2), (0.20084276905623125, 2), (0.2007838341571941, 2), (0.20085750278099054, 1), (0.2007985678819534, 1), (0.20079120101957376, 1), (1.0, 1), (0.20092380454240735, 1), (0.20077646729481446, 1), (0.20073963298291625, 1), (0.18870217985457813, 1), (0.20065859749674017, 1), (0.20076910043243482, 1), (0.20051126024914728, 1), (0.20098273944144449, 1)]",Purine and Pyrimidine Biosynthesis,,['Rv0780'],5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c,
PPNCL3,2.104543519973996,0.1533661549275402,"[(0.5121951219512195, 12), (0.5365853658536586, 8), (0.5609756097560976, 4), (0.524390243902439, 4), (0.4878048780487805, 4), (0.5, 3), (0.4634146341463415, 3), (0.43902439024390244, 3), (0.5731707317073171, 1), (0.5487804878048781, 1), (0.3902439024390244, 1), (0.41463414634146345, 1), (0.2195121951219512, 1), (0.5853658536585367, 1), (0.6463414634146342, 1), (0.36585365853658536, 1), (0.4024390243902439, 1)]",Cofactor and Prosthetic Group Biosynthesis,PPNCL3,['Rv1391'],4ppan_c + atp_c + cys__L_c --> 4ppcys_c + amp_c + h_c + ppi_c,
GLYCK,2.075623628818079,0.1561604051996769,"[(0.28125, 5), (0.3125, 5), (0.21875, 4), (0.1875, 4), (0.328125, 4), (0.171875, 3), (0.125, 3), (0.140625, 3), (0.25, 2), (0.265625, 2), (0.234375, 2), (0.203125, 2), (0.2421875, 1), (0.0, 1), (0.359375, 1), (0.453125, 1), (0.296875, 1), (0.34375, 1), (0.40625, 1), (0.15625, 1), (0.046875, 1), (0.078125, 1), (0.375, 1)]",Glycolysis/Gluconeogenesis,glycerate kinase,['Rv2205c'],atp_c + glyc__R_c --> 3pg_c + adp_c + h_c,
EX_ala_L,2.0696802744580625,0.156741989828151,"[(2.1146417950035357e-12, 4), (2.1158630403306233e-12, 3), (2.1153079288183108e-12, 2), (2.1141977057936856e-12, 2), (2.112532371256748e-12, 2), (2.1220802892685242e-12, 2), (2.115752018028161e-12, 1), (2.1148638396084607e-12, 1), (2.0839996395238813e-12, 1), (2.112754415861673e-12, 1), (2.1731505484012814e-12, 1), (2.1139756611887606e-12, 1), (2.10909067988041e-12, 1), (2.1380675008231265e-12, 1), (2.1229684676882243e-12, 1), (2.107425345343472e-12, 1), (2.185140957067233e-12, 1), (2.114752817305998e-12, 1), (2.1156409957256983e-12, 1), (2.0979884496341583e-12, 1), (2.1006529848932587e-12, 1), (2.116418151842936e-12, 1), (2.111089081324735e-12, 1), (2.112976460466598e-12, 1), (2.1103119252074976e-12, 1), (2.109312724485335e-12, 1), (2.1714852138643437e-12, 1), (2.1150858842133857e-12, 1), (2.106537166923772e-12, 1), (2.1507240433038533e-12, 1), (2.0676793610618915e-12, 1), (2.1020962748252714e-12, 1), (2.123745623805462e-12, 1), (2.114308728096148e-12, 1), (2.119859843219274e-12, 1), (2.122857445385762e-12, 1), (2.1204149547315865e-12, 1), (2.1105339698124226e-12, 1), (2.121858244663599e-12, 1), (2.7952085090987566e-12, 1), (2.103539564757284e-12, 1)]",Exchange,,[],ala__L_e --> ,
OPAH,2.066151391969802,0.15708850434254748,"[(0.0975005629362756, 4), (0.09870149365758461, 3), (0.10560684530511144, 3), (0.09659986489529383, 3), (0.09900172633791186, 2), (0.10320498386249341, 2), (0.10200405314118441, 2), (0.10050288973954813, 2), (0.10770847406740222, 2), (0.10170382046085714, 2), (0.1065075433460932, 1), (0.09502364332357575, 1), (0.10350521654282067, 1), (0.09930195901823911, 1), (0.09389777077234855, 1), (0.10530661262478419, 1), (0.09720033025594835, 1), (0.09059521128874877, 1), (0.09479846881333032, 1), (0.10380544922314792, 1), (0.0929970727313668, 1), (0.09329730541169405, 1), (0.10620731066576596, 1), (0.10605719432560233, 1), (0.08549125572318546, 1), (0.0, 1), (0.09269684005103954, 1), (0.10860917210838399, 1), (0.08759288448547622, 1), (0.1014035877805299, 1), (0.09990242437889363, 1), (0.10177887863093896, 1), (0.09780079561660285, 1), (0.09960219169856638, 1), (0.16114989116565337, 1)]","Alanine, Aspartate, and Glutamate Metabolism",5-Oxoproline amidohydrolase (ATP-hydrolysing),['Rv0266c'],5oxpro_c + atp_c + 2.0 h2o_c <=> adp_c + glu__L_c + h_c + pi_c,
FHL,2.065852307436146,0.15711791372307288,"[(0.6482545784342169, 8), (0.6480333124565587, 3), (0.6483609552283822, 1), (0.648330982438556, 1), (0.6481439454453878, 1), (0.6406212891317975, 1), (0.6472053062108848, 1), (0.6513523021214312, 1), (0.6466502066328013, 1), (0.6494719282381244, 1), (0.6545602718706872, 1), (0.6582115474288347, 1), (0.7068345525558246, 1), (0.6486416004317248, 1), (0.6538401901263291, 1), (0.647645903532263, 1), (0.6439387310895196, 1), (0.6269035723705659, 1), (0.5760631589135089, 1), (0.6519605900965975, 1), (0.6382413256282155, 1), (0.6503014821909487, 1), (0.6543960635579879, 1), (0.6484185200477111, 1), (0.648526711248232, 1), (0.6483330964996744, 1), (0.9999999999999999, 1), (0.6480865008536414, 1), (0.7195962183771109, 1), (0.649249888406891, 1), (0.6396252053055481, 1), (0.6482129978407624, 1), (0.6482899681990696, 1), (0.6481990684764085, 1), (0.648204485451435, 1), (0.5515058362397864, 1), (0.6464289406551431, 1), (0.6478112726253253, 1), (0.4590166575786697, 1), (0.6533992058781632, 1), (0.6483569443720142, 1)]",Redox Metabolism,Formate-hydrogen lyase,['Rv0084'],for_c + h_c --> co2_c + h2_c,
GLYCt,2.06310205858764,0.15738865117967263,"[(0.005070244005492764, 22), (0.004964613922044998, 11), (0.005017428963768881, 5), (0.00517587408894053, 4), (0.005123059047216647, 1), (0.006232174923418189, 1), (0.0002112601668955317, 1), (0.004700538713425583, 1), (0.0026935671279180308, 1), (0.041935143128763064, 1), (0.00982359776064223, 1), (0.7058730326396957, 1)]",Transport,glycerol transport via channel,[],glyc_c <=> glyc_e,
CYO1a,2.0479999999997647,0.15888507053401987,"[(0.9999999999998715, 15), (0.9999999999998717, 4), (0.9999999999998714, 4), (0.9999999999998713, 2), (0.9999999999998718, 2), (0.9999999999998725, 1), (0.9999999999998805, 1), (0.9999999999998826, 1), (1.9051427102567686e-13, 1), (0.9999999999998385, 1), (0.9999999999998761, 1), (2.091660178393795e-13, 1), (0.9999999999998822, 1), (0.9999999999998733, 1), (0.999999999999875, 1), (0.9999999999998697, 1), (0.9999999999998673, 1), (2.8832491949515315e-13, 1), (0.9999999999998701, 1), (0.999999999999882, 1), (0.9999999999998627, 1), (2.1360690993788012e-13, 1), (0.9999999999999267, 1), (0.9999999999998789, 1), (0.999999999999862, 1), (0.9999999999998781, 1), (0.9999999999998704, 1), (1.0, 1)]",Oxidative Phosphorylation,CYO1a,"['Rv2195', 'Rv2194', 'Rv2196']",2.0 ficytc_c + 2.0 h_c + qh2_c --> 2.0 focytc_c + 2.0 h_e + q_c,
HEXTT,1.991486682732675,0.16463463080570487,"[(0.9967532467532468, 25), (0.9983766233766235, 16), (0.9951298701298702, 4), (0.9975649350649352, 3), (0.9074675324675325, 1), (0.0, 1)]",Lipid metabolism,trans-hexaprenyltranstransferase,['Rv0562'],hexdp_c + ipdp_c --> hepdp_c + ppi_c,
SULabc,1.9905578726404114,0.16473114541002243,"[(0.8, 5), (0.8260869565217391, 3), (0.8130434782608695, 3), (0.8478260869565217, 3), (0.8217391304347826, 2), (0.8043478260869565, 2), (0.7478260869565218, 2), (0.8565217391304348, 2), (0.7304347826086957, 2), (0.8347826086956522, 2), (0.8739130434782609, 2), (0.7434782608695653, 2), (0.7956521739130435, 1), (0.8695652173913043, 1), (0.8782608695652174, 1), (0.7608695652173914, 1), (0.0, 1), (0.7652173913043478, 1), (0.7913043478260869, 1), (0.8391304347826087, 1), (0.7521739130434782, 1), (0.8869565217391304, 1), (0.7347826086956522, 1), (0.9304347826086956, 1), (0.782608695652174, 1), (0.8173913043478261, 1), (0.7217391304347827, 1), (0.7130434782608696, 1), (0.7760869565217392, 1), (0.8304347826086956, 1), (0.7782608695652175, 1), (0.7739130434782608, 1)]",Transport,sulfate transport via ABC system,"['Rv2397c', 'Rv1739c', 'Rv2398c', 'Rv2400c', 'Rv2399c']",atp_c + h2o_c + so4_e --> adp_c + h_c + pi_c + so4_c,
TDPDRE,1.9793293885601568,0.16590319675547888,"[(0.0, 30), (1.0, 19), (0.5, 1)]",Arabinogalactan biosynthesis,"dTDP-4-dehydrorhamnose 3,5-epimerase",['Rv3465'],dtdp4d6dg_c --> dtdp4d6dm_c,
ICHORSi,1.973168100639873,0.16655048874597056,"[(0.9347090475398013, 23), (0.9347275383221463, 18), (0.927959911983876, 1), (0.9413657291840017, 1), (0.9663467761320981, 1), (0.9755366949575636, 1), (0.8940293263807991, 1), (0.9347113588875945, 1), (0.9343577226752463, 1), (0.9347460291044913, 1), (0.9795307039440838, 1)]",Oxidative Phosphorylation,,['Rv3215'],chor_c --> ichor_c,
CYSO_II,1.957428150549593,0.16821763231734857,"[(0.9999999999999998, 40), (0.9163031165195541, 2), (0.9163031165195574, 1), (0.916303116519553, 1), (0.9999999999999952, 1), (0.07158003430061033, 1), (0.06912196351956879, 1), (1.0, 1), (0.9163031165195544, 1), (0.023379365513326866, 1)]",Cysteine and methionine metabolism,CysO Sulfuration by MoeZ,['Rv3206c'],cysOamp_c + h2s_c --> amp_c + cysOsh_c,
THRt2r,1.9430502074062088,0.16975771315194726,"[(0.9584934665641813, 28), (0.9583013066871636, 8), (0.958685626441199, 4), (0.9999999999999999, 1), (0.9567640276710222, 1), (0.9579169869331283, 1), (0.9565718677940045, 1), (0.9621445042275172, 1), (0.9602229054573405, 1), (0.9652190622598, 1), (0.9704073789392774, 1), (0.9594542659492697, 1), (0.9702152190622597, 1)]",Transport,L threonine reversible transport via proton symport,['Rv3737'],h_e + thr__L_e <=> h_c + thr__L_c,
ACKr,1.9405918849186579,0.17002269477570867,"[(0.7297297297297297, 9), (0.7567567567567567, 8), (0.7702702702702703, 7), (0.7027027027027027, 6), (0.6891891891891891, 5), (0.7162162162162162, 4), (0.8378378378378378, 4), (0.7432432432432432, 2), (0.8513513513513513, 1), (0.6621621621621622, 1), (0.6486486486486487, 1), (0.9729729729729729, 1), (0.7837837837837838, 1)]",Pyruvate Metabolism,acetate kinase,['Rv0409'],ac_c + atp_c <=> actp_c + adp_c,
FASm240,1.9349555136681382,0.1706320804301385,"[(0.43564356435643564, 3), (0.5544554455445545, 3), (0.36633663366336633, 2), (0.5346534653465347, 2), (0.3564356435643564, 2), (0.3366336633663366, 2), (0.6534653465346535, 2), (0.5841584158415841, 2), (0.6039603960396039, 2), (0.7326732673267327, 1), (0.5742574257425743, 1), (0.8217821782178218, 1), (0.44554455445544555, 1), (0.8316831683168318, 1), (1.0, 1), (0.5148514851485149, 1), (0.6336633663366337, 1), (0.0, 1), (0.7722772277227723, 1), (0.5247524752475248, 1), (0.900990099009901, 1), (0.6831683168316831, 1), (0.7128712871287128, 1), (0.3465346534653465, 1), (0.46534653465346537, 1), (0.2277227722772277, 1), (0.5445544554455446, 1), (0.594059405940594, 1), (0.6237623762376238, 1), (0.9306930693069306, 1), (0.31683168316831684, 1), (0.29702970297029707, 1), (0.1683168316831683, 1), (0.801980198019802, 1), (0.39603960396039606, 1), (0.12871287128712872, 1), (0.8613861386138614, 1), (0.26732673267326734, 1), (0.14851485148514854, 1)]",Membrane Metabolism,FASm240,['Rv2940c'],3.0 h_c + mbhn_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + dmlgnc_c + h2o_c + 2.0 nadp_c,
BKDC1,1.931285819177558,0.17103022044160465,"[(0.3163841807909604, 43), (0.3220338983050847, 2), (0.3107344632768361, 2), (0.327683615819209, 1), (0.30508474576271183, 1), (0.29943502824858753, 1)]",Lipid metabolism,BKDC1,['Rv2495c'],2mbdhl_c + coa_c <=> 2mbcoa_c + dhlam_c,
PHYCBOXL,1.9077880189172929,0.1736057482093328,"[(0.9999999999999782, 21), (0.9999999999999781, 5), (0.999999999999978, 4), (0.9999999999999778, 2), (0.9999999999999822, 2), (0.9999999999999771, 2), (0.9999999999999786, 1), (0.9999999999999888, 1), (0.9999999999999784, 1), (0.9999999999999785, 1), (0.3863825715794218, 1), (0.9999999999999777, 1), (0.9999999999999787, 1), (0.9999999999999775, 1), (0.9999999999999863, 1), (0.36033718541858595, 1), (0.9999999999999678, 1), (0.9999999999999762, 1), (0.23668602360425972, 1), (0.9999999999999812, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",PHYCBOXL,['Rv2531c'],h_c + phe__L_c --> co2_c + peamn_c,
EX_etoh,1.9018915385545607,0.17425922078743683,"[(0.5687331536388139, 40), (0.5579514824797843, 2), (0.5741239892183287, 1), (0.5956873315363881, 1), (0.560309973045822, 1), (0.9999999999999998, 1), (0.5983827493261454, 1), (0.5471698113207546, 1), (0.5256064690026954, 1), (0.579177897574124, 1)]",Exchange,,[],etoh_e <=> ,
PC20M,1.8973385949847752,0.17476578795788225,"[(0.027745346374626667, 1), (0.027745346374547286, 1), (0.3252185017747402, 1), (0.05621447781495259, 1), (0.0342524726846446, 1), (0.02774534637461712, 1), (0.02774534637459991, 1), (0.027745346374488, 1), (0.027745346374610458, 1), (0.03425247268463483, 1), (0.012182310796719387, 1), (0.05621447781499589, 1), (0.0342524726846406, 1), (0.0277453463746149, 1), (0.027745346374272617, 1), (0.027745346368786783, 1), (0.01218231079760268, 1), (0.027745346374551172, 1), (0.02774534637460746, 1), (0.3252185017747449, 1), (0.034252472683127255, 1), (0.034252472683635404, 1), (0.027745346372828883, 1), (0.034252472684642155, 1), (0.03425247268464471, 1), (0.027745346374630442, 1), (0.027745346374624447, 1), (0.05621447781493183, 1), (0.03425247268464382, 1), (0.02774534637444881, 1), (0.02774534637460535, 1), (0.03425247268464493, 1), (0.02774534637314585, 1), (0.03425247268463116, 1), (0.03425247268325948, 1), (0.03425247268465381, 1), (0.056214477814958363, 1), (0.027745346374613344, 1), (1.22291066162461e-12, 1), (0.027745346374621116, 1), (0.034252472684649815, 1), (0.3252185017747433, 1), (0.027745346374714153, 1), (0.034252472684646706, 1), (0.02774534637456927, 1), (0.044668472917979596, 1), (0.027745346374670632, 1), (0.027745346374611124, 1), (0.03425247268948073, 1), (0.012182310796702844, 1)]",Cofactor and Prosthetic Group Biosynthesis,precorrin-2 C20-methyltransferase,['Rv2066'],amet_c + dscl_c --> ahcys_c + h_c + pre3a_c,
NPHS,1.8951992339346788,0.17500441794625549,"[(0.5495689655172413, 29), (0.5524425287356322, 7), (0.5488505747126436, 6), (0.550287356321839, 3), (0.5466954022988505, 3), (0.5492097701149424, 1), (0.4576149425287356, 1)]",Cofactor and Prosthetic Group Biosynthesis,naphthoate synthase,['Rv0548c'],sbzcoa_c --> coa_c + dhna_c,
LCTSabc,1.888038744940679,0.17580592801673628,"[(0.07692307692307693, 9), (0.038461538461538464, 6), (0.057692307692307696, 5), (0.04807692307692308, 5), (0.09615384615384616, 4), (0.08653846153846154, 3), (0.11538461538461539, 3), (0.019230769230769232, 2), (0.06730769230769232, 2), (0.125, 2), (0.10576923076923078, 2), (0.07211538461538462, 1), (0.6826923076923077, 1), (0.1826923076923077, 1), (0.0, 1), (0.0625, 1), (0.2884615384615385, 1), (0.028846153846153848, 1)]",Transport,LCTSabc,"['Rv2317', 'Rv2318', 'Rv2316']",atp_c + h2o_c + lcts_e --> adp_c + h_c + lcts_c + pi_c,
ACGAMT,1.8785611723080768,0.17687349549197426,"[(0.9992603550295858, 22), (0.9996301775147929, 15), (0.9988905325443787, 6), (1.0, 3), (0.9994452662721893, 2), (0.9985207100591715, 1), (0.9970414201183432, 1)]",Arabinogalactan biosynthesis,UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase,['Rv1302'],uacgam_c + udcpp_c --> ump_c + unaga_c,
PPA,1.8754658208514292,0.17722382295270148,"[(0.10833333333333334, 8), (0.08333333333333334, 6), (0.06666666666666668, 6), (0.09166666666666667, 5), (0.1, 5), (0.13333333333333333, 4), (0.05833333333333334, 3), (0.16666666666666669, 2), (0.11666666666666667, 2), (0.05, 2), (0.054166666666666675, 1), (0.07500000000000001, 1), (0.04166666666666667, 1), (0.125, 1), (0.15000000000000002, 1), (0.0, 1), (1.0, 1)]",Oxidative Phosphorylation,inorganic diphosphatase,['Rv3628'],h2o_c + ppi_c --> h_c + 2.0 pi_c,
ECOAH9ir,1.874202461968285,0.17736704439671258,"[(0.8, 34), (0.7000000000000001, 11), (0.0, 5)]","Valine, Leucine, and Isoleucine Metabolism",2-Methylprop-2-enoyl-CoA (2-Methylbut-2-enoyl-CoA),"['Rv2486', 'Rv3774', 'Rv0905', 'Rv1472', 'Rv1070c']",2mb2coa_c + h2o_c --> 3hmbcoa_c,
G16MTM1,1.8712686856558218,0.1777001633251367,"[(0.9996974281391829, 21), (0.9998487140695914, 16), (0.9995461422087745, 7), (0.9999999999999999, 3), (0.9997730711043872, 1), (0.9996217851739787, 1), (0.999394856278366, 1)]",Fatty Acid Metabolism,"Glycolipid 1,6-alpha-D-mannosyltransferase",['Rv2610c'],gdpmann_c + ptd1ino160190_c --> PIM1_c + gdp_c + h_c,
SUCCt2r,1.8681564040399325,0.17805436205436198,"[(0.10526315789473685, 28), (0.052631578947368425, 9), (0.15789473684210528, 8), (0.2105263157894737, 2), (0.0, 1), (1.0, 1), (0.368421052631579, 1)]",Transport,Succinate transport via proton symport,['Rv2443'],h_e + succ_e <=> h_c + succ_c,
ADNK1,1.8479853392812904,0.18037038388199683,"[(0.1264475419337322, 17), (0.12562645399909755, 6), (0.12603699796641488, 5), (0.12565320145999875, 3), (0.12480536606446294, 2), (0.12398427812982832, 1), (0.12683133844014832, 1), (0.12406452051253188, 1), (0.12403777305163069, 1), (0.08457205726736633, 1), (0.12724188240746562, 1), (0.11688870878802977, 1), (0.12583172598275622, 1), (0.11888793370281395, 1), (0.124448317018948, 1), (0.12721513494656445, 1), (0.1506696360054536, 1), (0.12524265749268143, 1), (0.12601025050551368, 1), (0.1288038158940313, 1), (0.13159738128254891, 1), (0.12521591003178026, 1)]",Nucleotide Salvage Pathway,adenosine kinase,['Rv2202c'],adn_c + atp_c --> adp_c + amp_c + h_c,
ADCS,1.8395149572503016,0.1813536002819597,"[(0.5261194029850746, 9), (0.5186567164179104, 8), (0.5149253731343284, 6), (0.5298507462686567, 4), (0.5111940298507462, 3), (0.5335820895522388, 3), (0.5242537313432836, 2), (0.5373134328358209, 2), (0.5223880597014926, 2), (0.7014925373134329, 2), (0.6194029850746269, 1), (0.6119402985074627, 1), (0.5205223880597015, 1), (0.5074626865671642, 1), (0.48134328358208955, 1), (0.5895522388059702, 1), (0.4291044776119403, 1), (0.5746268656716418, 1), (0.7425373134328358, 1)]",Folate Metabolism,4-amino-4-deoxychorismate synthase,"['Rv1005c', 'Rv0013']",chor_c + gln__L_c --> 4adcho_c + glu__L_c,
AMMQT8,1.8392766696739795,0.18138135197998093,"[(0.9555555555555555, 17), (0.9549549549549549, 16), (0.9561561561561561, 9), (0.9567567567567566, 4), (0.9657657657657657, 1), (0.9543543543543543, 1), (0.9531531531531531, 1), (0.8210210210210209, 1)]",Cofactor and Prosthetic Group Biosynthesis,S-adenosylmethione:2-demthylmenaquinone methyltransferase (menaquinone 8),[],2dmmq8_c + amet_c + h_c --> ahcys_c + mql8_c,
INO1,1.8245962733007353,0.1831008585845271,"[(0.9411764705882353, 34), (1.0, 15), (0.9705882352941176, 1)]",Inositol phosphate metabolism,MNXR75043,['Rv0046c'],g6p_c <=> mi3p__D_c,
VALt2r,1.8201626323630076,0.18362397768836553,"[(0.8415841584158417, 39), (0.8292079207920793, 2), (0.8465346534653466, 1), (0.8403465346534654, 1), (0.801980198019802, 1), (0.8613861386138615, 1), (0.5594059405940595, 1), (0.8452970297029704, 1), (1.0, 1), (0.853960396039604, 1), (0.931930693069307, 1)]",Transport,L-valine reversible transport via proton symport,[],h_e + val__L_e <=> h_c + val__L_c,
