,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
DDPA,2.420168067226216,0.12961798901557342,"[(0.6428571428571428, 16), (0.5714285714285714, 16), (0.7142857142857142, 2)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase,['Rv2178c'],e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c,
PGSA190,2.409154788152131,0.13046271205130977,"[(0.9937106918238994, 14), (0.9958071278825996, 9), (0.9979035639412998, 4), (0.989517819706499, 3), (0.9916142557651991, 3), (1.0, 1)]",Glycerophospholipid metabolism,PGSA190,"['Rv2746c', 'Rv1822']",cdpc19c19g_c + glyc3p_c --> cmp_c + h_c + pgp190_c,
ECHA192,2.395638985548727,0.13150815445660516,"[(2.1838452154221213e-15, 6), (0.8522227578722061, 1), (0.8436889281838327, 1), (0.852222757872324, 1), (0.7878870126303682, 1), (0.7878870126310632, 1), (0.9999999999864597, 1), (0.8239047873541725, 1), (0.8522227578704522, 1), (0.7878870126323954, 1), (0.8522227578712821, 1), (0.7878870126300848, 1), (0.8522227578729362, 1), (0.7878870126303684, 1), (0.7878870126303811, 1), (0.8522227578722017, 1), (0.7878870126303593, 1), (0.8522227578758781, 1), (0.7878870126307308, 1), (0.8126828976720846, 1), (0.9748469164783367, 1), (0.7878870126308111, 1), (0.7878870126303709, 1), (0.7878870126327421, 1), (0.852222757872649, 1), (0.7878870126303629, 1), (0.8522227578722028, 1), (0.7595690421123389, 1), (0.7878870126307029, 1)]",Cholesterol degradation,ECHA192,"['Rv3516', 'Rv3538']",cholenec5coa_c + h2o_c <=> hcholc5coa_c,['Rv3516']
DHNAOT,2.370615712605177,0.13346957476008076,"[(0.2995693092997288, 14), (0.2994097942255543, 8), (0.2997288243739033, 3), (0.2998883394480778, 3), (0.2992502791513798, 3), (0.3013239751156484, 1), (0.30244058063486995, 1), (0.29893124900303075, 1)]",Cofactor and Prosthetic Group Biosynthesis,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",['Rv0534c'],dhna_c + octdp_c --> 2dmmq8_c + co2_c + h_c + ppi_c,
HOPNTAL2,2.2818381901185814,0.1407093212306932,"[(0.00567437800087298, 18), (0.005612022198665585, 12), (0.005736733803080376, 3), (0.005643200099769283, 1)]",Cholesterol degradation,4-hydroxy-2-oxopentanoate aldolase(p-xylene),['Rv3534c'],4hoxoh_c --> h_c + ppal_c + pyr_c,
MME,2.268714026378382,0.14181814601659606,"[(4.744398750478926e-16, 7), (0.915374611006449, 1), (0.6099611128808491, 1), (0.5898609749479086, 1), (0.9634978765903807, 1), (0.9634978765903769, 1), (0.0, 1), (0.5545172006158543, 1), (0.6099611128795394, 1), (0.6099611128807726, 1), (0.6099611128810147, 1), (0.9634978765907668, 1), (0.6099611128807719, 1), (0.6099611128803423, 1), (0.963497876590387, 1), (0.9634978765903834, 1), (0.9634978765903994, 1), (0.6099611128807727, 1), (0.9634978765903776, 1), (0.6099611128908395, 1), (0.9634978765901335, 1), (0.5545172006161437, 1), (0.963497876590378, 1), (0.9634978765903909, 1), (0.6099611128807724, 1), (0.9634978765903759, 1), (0.6099611128807495, 1), (0.6099611128807659, 1)]",Fatty Acid Metabolism,methylmalonyl-CoA epimerase,"['Rv1322A', 'Rv0855', 'Rv1143']",mmcoa__R_c <-- 0.001 aqcobal_c + mmcoa__S_c,
PREPTHS,2.2596739822547236,0.14258787594789638,"[(0.9999999999999956, 4), (0.9999999999999957, 4), (0.9999999999999954, 4), (0.9999999999999953, 3), (0.9999999999999952, 3), (0.9999999999999951, 3), (0.9999999999999949, 2), (0.9999999999999961, 1), (0.8850937178403806, 1), (0.47790541211421866, 1), (0.4179969814459592, 1), (0.9999999999999959, 1), (0.9999999999999885, 1), (0.4600077243238303, 1), (0.78392160363621, 1), (0.9999999999999946, 1), (0.41154011686150493, 1), (0.4115401168614764, 1)]",Membrane Metabolism,PREPTHS,"['Rv2934', 'Rv2933', 'Rv2935', 'Rv2931', 'Rv2932']",arachACP_c + 14.0 h_c + 2.0 malcoa_c + 2.0 mmcoa__S_c + 10.0 nadph_c --> 2.0 co2_c + 4.0 coa_c + 5.0 h2o_c + 10.0 nadp_c + prephthACP_c,['Rv2931']
IPPS,2.2595791443024265,0.1425959770267251,"[(0.5283018867924528, 3), (0.7735849056603773, 3), (0.4528301886792453, 3), (0.32075471698113206, 2), (0.7169811320754716, 2), (0.8679245283018868, 1), (0.6509433962264151, 1), (0.7924528301886792, 1), (0.8490566037735849, 1), (0.4716981132075472, 1), (0.4339622641509434, 1), (0.7830188679245282, 1), (0.15094339622641512, 1), (0.2830188679245283, 1), (0.37735849056603776, 1), (0.7547169811320754, 1), (0.8301886792452831, 1), (0.09433962264150941, 1), (0.24528301886792453, 1), (0.5471698113207547, 1), (0.9056603773584906, 1), (0.12264150943396224, 1), (0.169811320754717, 1), (0.49056603773584906, 1), (0.5660377358490566, 1), (0.7358490566037735, 1)]","Valine, Leucine, and Isoleucine Metabolism",2-isopropylmalate synthase,['Rv3710'],3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,
biomass,2.258349673928627,0.142701047554977,"[(0.3058898036732109, 3), (0.5576314122862571, 1), (0.9208359721342622, 1), (0.24794173527549082, 1), (0.3356554781507283, 1), (0.3223559214692844, 1), (0.28404053198226725, 1), (0.4069031032298923, 1), (0.36763774540848637, 1), (0.24984167194426854, 1), (0.5677644078530716, 1), (0.15041165294490183, 1), (0.519632678910703, 1), (0.3850538315389487, 1), (0.3879037365421153, 1), (0.3134895503483217, 1), (0.25490816972767577, 1), (0.39645345155161493, 1), (0.194743508549715, 1), (0.3049398353388221, 1), (0.44521849271690944, 1), (0.25554148195060167, 1), (0.1934768841038632, 1), (0.525965801139962, 1), (0.6526282457251424, 1), (0.3948701709943002, 1), (0.4664344521849272, 1), (0.1643445218492717, 1), (0.2824572514249525, 1), (0.24255858138062064, 1), (0.3362887903736542, 1), (0.26789107029765674, 1)]",Exchange,,[],0.2352 14glucan_c + 0.001681 Ac1PIM1_c + 0.001488 Ac1PIM2_c + 0.001335 Ac1PIM3_c + 0.001211 Ac1PIM4_c + 0.001274 Ac2PIM2_c + 0.001573 PIM3_c + 0.001403 PIM4_c + 0.001266 PIM5_c + 0.001154 PIM6_c + 0.23018 acgam1p_c + 0.40596 ala__L_c + 0.0347 amet_c + 0.000731 arabinanagalfragund_c + 0.015676 arach_c + 0.12042 arg__L_c + 0.047699 asn__L_c + 0.12031 asp__L_c + 60.0 atp_c + 0.0295 c78mycolatepp_c + 0.005859 clpn160190_c + 0.25095 cmp_c + 0.0132 coa_c + 0.0168 ctp_c + 0.022 cys__L_c + 0.003492 damp_c + 0.0102 datp_c + 0.0194 dctp_c + 0.0194 dgtp_c + 0.0102 dttp_c + 0.0129 fad_c + 0.0008 fe2_c + 0.0008 fe3_c + 0.0222 fmn_c + 0.0001 gdpmann_c + 0.16315 glc__D_c + 0.05812 gln__L_c + 0.090007 glu__L_c + 0.33581 gly_c + 0.0184 glyc_c + 0.2352 glycogen_c + 0.24365 gmp_c + 0.0168 gtp_c + 60.0 h2o_c + 0.23515 hdca_c + 0.01094 hdcea_c + 0.0008 hemeA_c + 0.0008 hemeO_c + 0.058352 hexc_c + 0.074917 his__L_c + 0.0064 hphthiocnylcoa_c + 0.087731 ile__L_c + 0.20471 leu__L_c + 0.03909 lys__L_c + 0.095065 man_c + 0.00784 mbhn_c + 0.034889 met__L_c + 0.095802 mocdca_c + 0.0118 mql8_c + 0.0131 msh_c + 0.0152 nad_c + 0.0136 nadp_c + 0.034837 ocdca_c + 0.009849 ocdcea_c + 0.006798 pa160190_c + 0.00724 pa160_c + 0.006407 pa190190_c + 0.001251 pat_c + 0.004061 pe160_c + 0.01885 peptido__TB1_c + 0.01885 peptido__TB2_c + 0.00613 pg160190_c + 0.006487 pg160_c + 0.00581 pg190_c + 0.006453 phdca_c + 0.048102 phe__L_c + 0.13803 pro__L_c + 0.021723 rib__D_c + 0.2326 ser__L_c + 0.0008 sheme_c + 0.001176 tat_c + 0.0008 thf_c + 0.0008 thmpp_c + 0.13571 thr__L_c + 0.001106 tmha1_c + 0.0011 tmha2_c + 0.001104 tmha3_c + 0.001097 tmha4_c + 0.006491 tre6p_c + 0.00797 tre_c + 0.006474 tres_c + 0.020124 trp__L_c + 0.012193 ttdca_c + 0.031756 tyr__L_c + 0.001008 uaaAgla_c + 0.001008 uaaGgla_c + 0.000986 uaagmda_c + 0.002793 uamr_c + 0.000977 ugagmda_c + 0.0088 utp_c + 0.20583 val__L_c --> 60.0 adp_c + 60.0 h_c + 60.0 pi_c,
EX_etha,2.2556643701124544,0.142930849664784,"[(0.9999999999993063, 15), (0.999999999999305, 1), (0.06653921328125922, 1), (5.7310822754175206e-12, 1), (0.9999999999993076, 1), (0.0665392132812852, 1), (0.06653921328158818, 1), (0.9999999999993066, 1), (0.9999999999993162, 1), (0.9999999999992992, 1), (0.9999999999993001, 1), (0.9999999999993068, 1), (5.718758799844181e-12, 1), (0.9999999999992824, 1), (0.06653921328645385, 1), (0.9999999999993098, 1), (0.9999999999993648, 1), (0.999999999999349, 1), (0.9999999999993083, 1), (0.9999999999990771, 1)]",Exchange,,[],etha_e --> ,
EX_h,2.234355020841938,0.1447699400674648,"[(0.0024691358024691358, 27), (0.0023919753086419754, 2), (0.0025972853458326017, 1), (0.0024914400077160493, 1), (0.002507716049382716, 1), (0.0024077440390013563, 1), (0.002091843260279057, 1)]",Exchange,,[],h_e <=> ,
MCBTS2,2.222142565536509,0.14583645739814924,"[(0.7454810910241721, 2), (0.9999999999999881, 2), (0.7988559622911471, 1), (0.007015507001908117, 1), (0.45706871528994764, 1), (0.4574650177587184, 1), (0.4270708124861099, 1), (0.7454810910241731, 1), (0.7454810910241776, 1), (0.9999999999999791, 1), (0.4570687152906978, 1), (0.43469905903312045, 1), (0.4570687152897963, 1), (0.45746501775850823, 1), (0.9999999999999905, 1), (0.7454810910241708, 1), (0.44030198095497153, 1), (0.7454810910241714, 1), (0.4574650177587165, 1), (0.45706871529025594, 1), (0.7988559622937299, 1), (0.13000764619986327, 1), (0.7454810910241825, 1), (0.3881368525190766, 1), (0.7454810910241588, 1), (0.7454810910241715, 1), (0.14589833899643467, 1), (0.4403019809550207, 1), (0.4574650177587203, 1), (0.4543860307685824, 1), (0.7342962628956051, 1), (0.4574650177575037, 1)]",Membrane Metabolism,MCBTS2,"['Rv2383c', 'Rv2379c', 'Rv2381c', 'Rv2384', 'Rv2382c', 'Rv2378c', 'Rv2380c']",atp_c + bhb_c + 2.0 h_c + 2.0 lys__L_c + 2.0 o2_c + odecoa_c + salc_c + ser__L_c --> adp_c + co2_c + coa_c + 6.0 h2o_c + mcbtt_c + pi_c,
ADA,2.204742703218022,0.1473719954703894,"[(0.9158878536824631, 1), (0.8780898655600238, 1), (0.9158878536827405, 1), (0.34228892301249114, 1), (0.8420854631364407, 1), (0.9158878536824391, 1), (0.3422889230124946, 1), (0.9158878536823604, 1), (0.8060460196414589, 1), (0.9158878536824099, 1), (0.9158878536824168, 1), (0.9158878536824407, 1), (0.9158878536811865, 1), (0.9158878536824715, 1), (0.9158878536821317, 1), (0.9158878536824377, 1), (0.9158878536824164, 1), (0.3422889230124837, 1), (0.34228892301248537, 1), (0.9158878536824572, 1), (0.342288923012519, 1), (0.3422889230538787, 1), (0.34228892301249625, 1), (0.3422889230123236, 1), (0.19395398036276568, 1), (0.9158878536824353, 1), (0.3422889230125046, 1), (0.3422889230124776, 1), (0.34228892301247926, 1), (0.9158878536824422, 1), (0.915887853682432, 1), (0.3422889230124935, 1), (0.9158878536824379, 1), (0.3422889229970385, 1)]",Purine and Pyrimidine Biosynthesis,Adenosine deaminase,['Rv3313c'],adn_c + h2o_c + h_c --> ins_c + nh4_c,
DADA,2.204742703217607,0.14737199547042648,"[(0.9158878536824643, 1), (0.8780898655600214, 1), (0.9158878536827422, 1), (0.34228892301249003, 1), (0.8420854631364421, 1), (0.9158878536824372, 1), (0.34228892301249425, 1), (0.9158878536823587, 1), (0.8060460196414736, 1), (0.915887853682406, 1), (0.9158878536824173, 1), (0.9158878536824406, 1), (0.9158878536811875, 1), (0.9158878536824723, 1), (0.9158878536818194, 1), (0.9158878536824393, 1), (0.915887853682414, 1), (0.3422889230124837, 1), (0.3422889230124849, 1), (0.9158878536824554, 1), (0.3422889230125171, 1), (0.34228892305387704, 1), (0.3422889230124935, 1), (0.3422889230123245, 1), (0.1939539803627638, 1), (0.9158878536824355, 1), (0.3422889230125049, 1), (0.3422889230124774, 1), (0.3422889230124766, 1), (0.9158878536824837, 1), (0.9158878536824288, 1), (0.3422889230124947, 1), (0.9158878536824339, 1), (0.3422889229969276, 1)]",Nucleotide Salvage Pathway,Deoxyadenosine deaminase,[],dad__2_c + h2o_c + h_c --> din_c + nh4_c,
UGAGDS,2.1911435224540927,0.14858538201789273,"[(0.7352548392304193, 14), (0.7352401637780486, 5), (0.7352695146827901, 4), (0.5712713344388841, 1), (0.7926358580003229, 1), (0.7354162692064984, 1), (0.5888085000220132, 1), (0.7361206909202976, 1), (0.6869432500256821, 1), (0.6821443771004242, 1), (0.7264202169031861, 1), (0.8418866761567926, 1), (0.7264348923555569, 1), (0.7367664108246137, 1)]",Peptidoglycan Metabolism,UGAGDS,['Rv2158c'],26dap__M_c + atp_c + ugmag_c --> adp_c + h_c + pi_c + uggmd_c,
HXPRT,2.1817574309592946,0.14942972152080783,"[(0.999999999999404, 2), (0.28837942661818217, 1), (8.104628079763643e-15, 1), (0.28837942661813687, 1), (0.28837942661817495, 1), (0.2883794266181774, 1), (0.9999999999994018, 1), (0.2883794266181886, 1), (1.709743457922741e-14, 1), (0.28837942661816685, 1), (0.2883794266181843, 1), (0.2883794266181604, 1), (0.28837942661936555, 1), (0.2883794266180315, 1), (0.28837942661894633, 1), (0.2883794266181834, 1), (0.2883794266181804, 1), (0.9999999999993995, 1), (0.9999999999994, 1), (0.2883794266181767, 1), (0.9999999999994036, 1), (0.9999999999994069, 1), (0.9999999999994076, 1), (0.9999999999994054, 1), (0.28837942661817917, 1), (0.9999999999994035, 1), (0.9999999999994059, 1), (0.9999999999993842, 1), (0.28837942661813165, 1), (0.28837942661819516, 1), (0.9999999999994053, 1), (0.2883794266180948, 1), (0.9999999999995342, 1)]",Purine and Pyrimidine Biosynthesis,hypoxanthine phosphoribosyltransferase (Hypoxanthine),['Rv3624c'],hxan_c + prpp_c --> imp_c + ppi_c,
INSK,2.18175743095093,0.14942972152156275,"[(0.9999999999922978, 9), (0.2883794266161518, 3), (0.2883794266161507, 3), (0.28837942661615257, 2), (0.9999999999922967, 2), (7.416289804496046e-14, 1), (0.2883794266161992, 1), (0.28837942661615446, 1), (0.28837942661615346, 1), (0.28837942661615557, 1), (6.972200594645983e-14, 1), (0.2883794266161377, 1), (0.2883794266161386, 1), (0.2883794266161659, 1), (0.28837942661654814, 1), (0.28837942661615534, 1), (1.0, 1), (0.9999999999922989, 1), (0.9999999999923006, 1), (0.28837942661615157, 1)]",Nucleotide Salvage Pathway,Insosine kinase,[],atp_c + ins_c --> adp_c + h_c + imp_c,
FASm180,2.160661051742307,0.1513482080050743,"[(0.6808510638297872, 3), (0.5744680851063829, 3), (0.21276595744680848, 3), (0.5319148936170213, 3), (0.6382978723404256, 2), (0.8297872340425532, 2), (0.5957446808510638, 2), (0.2553191489361702, 2), (0.8510638297872339, 1), (0.7446808510638298, 1), (0.276595744680851, 1), (0.8085106382978724, 1), (0.5106382978723404, 1), (0.7872340425531914, 1), (0.7659574468085106, 1), (0.3404255319148936, 1), (0.17021276595744678, 1), (0.7234042553191489, 1), (0.6170212765957447, 1), (0.9148936170212766, 1), (0.36170212765957444, 1), (0.40425531914893614, 1)]",Fatty Acid Metabolism,FASm180,"['Rv1663', 'Rv1662']",15.0 h_c + 4.0 malcoa_c + mmcoa__S_c + 10.0 nadph_c + octa_c --> 5.0 co2_c + 5.0 coa_c + 5.0 h2o_c + mocdca_c + 10.0 nadp_c,
G3PAT160,2.1370988280651253,0.15352540266302175,"[(0.3195086584450173, 1), (0.06971601832986452, 1), (0.9999999999999588, 1), (0.2710016840199766, 1), (0.3127525507709049, 1), (0.2710016840199776, 1), (0.2710016840199828, 1), (0.9999999999999616, 1), (0.09074305885320944, 1), (0.9999999999999704, 1), (0.9999999999999611, 1), (0.31950865844489684, 1), (0.2710016840198779, 1), (0.3195086584450312, 1), (0.2710016840199889, 1), (0.31950865844498455, 1), (0.2710016840199765, 1), (0.9999999999999617, 1), (0.27100168402001423, 1), (0.3195086584450294, 1), (0.2710016840199798, 1), (0.9999999999998612, 1), (0.2710016840199738, 1), (0.2710016840199385, 1), (0.09074305886351852, 1), (0.27100168401998703, 1), (0.2710016840199784, 1), (0.3195086584450292, 1), (0.271001684019917, 1), (0.31950865844504917, 1), (0.2710016840199777, 1), (0.31950865844502974, 1), (0.2710016840199797, 1), (0.2710016840213998, 1)]",Glycerophospholipid metabolism,Glycerol-3-phosphate acyltransferase (C16:0),"['Rv1551', 'Rv2482c']",glyc3p_c + palmACP_c --> 1hdecg3p_c + ACP_c,
ACCD3,2.1234630613054697,0.15480227614447115,"[(0.9999999999999685, 4), (0.999999999999968, 3), (0.999999999999967, 2), (0.9999999999999679, 2), (0.9999999999999677, 2), (0.9999999999999682, 2), (0.9999999999999684, 1), (0.4313568463534587, 1), (0.999999999999961, 1), (0.9999999999999672, 1), (0.28837942661830573, 1), (0.9999999999999687, 1), (0.6660022248485004, 1), (0.2845826758815304, 1), (0.9999999999999669, 1), (0.9999999999999697, 1), (0.9999999999999674, 1), (0.2883794266183124, 1), (0.374358950049297, 1), (0.9999999999990888, 1), (0.9999999999999675, 1), (0.9999999999999819, 1), (0.9999999999999678, 1), (0.9999999999999691, 1), (0.9999999999999686, 1)]",Mycolic acid pathway,ACCD3,['Rv0904c'],accoa_c + bccpco2_c --> accb_c + h_c + malcoa_c,
DPCOAK,2.0664136622391633,0.1602826801371046,"[(0.6000000000000001, 11), (0.4000000000000001, 10), (0.8, 8), (0.20000000000000007, 3), (0.0, 1), (1.0, 1)]",Pantothenate and CoA Metabolism,dephospho-CoA kinase,['Rv1631'],atp_c + dpcoa_c --> adp_c + coa_c + h_c,
EX_octscoa,2.064135323522016,0.16050628207598305,"[(1.0, 28), (0.25368053658436407, 1), (0.43959882857897337, 1), (0.6524045768901275, 1), (0.2590394772402709, 1), (0.24262400129537587, 1), (0.06960786612467806, 1)]",Exchange,octscoa exchange,[],octscoa_e --> ,
PDE1,2.0555737011372477,0.16134985959102224,"[(0.9999999999999996, 15), (0.9999999999999997, 7), (0.9999999999999993, 2), (0.0744747494967486, 2), (0.07447474949675004, 1), (9.992007221626409e-15, 1), (0.07447474949674693, 1), (0.07447474949674959, 1), (0.07447474949674937, 1), (0.07447474949674948, 1), (0.07447474949675015, 1), (0.0744747494967497, 1)]",Purine and Pyrimidine Biosynthesis,"3',5'-cyclic-nucleotide phosphodiesterase",['Rv0805'],camp_c + h2o_c --> amp_c + h_c,
FAS161,2.040461528696082,0.16285175581734834,"[(0.32273069926331455, 1), (0.0693859217612467, 1), (0.9999999999991913, 1), (0.2277922716041315, 1), (0.31600658090834466, 1), (0.2277922716041294, 1), (0.22779227160413562, 1), (0.9533388723486178, 1), (0.15328832411985782, 1), (0.9999999999999999, 1), (0.9602108643642298, 1), (0.322730699263278, 1), (0.2277922716040236, 1), (0.3227306992633161, 1), (0.2277922716041404, 1), (0.3227306992632688, 1), (0.2277922716041263, 1), (0.953338872348614, 1), (0.22779227160414772, 1), (0.3227306992633169, 1), (0.2277922716041334, 1), (0.999999999999763, 1), (0.2277922716041244, 1), (0.22779227160401783, 1), (0.15328832412824878, 1), (0.22779227160413484, 1), (0.22779227160412963, 1), (0.322730699263313, 1), (0.22779227160407567, 1), (0.32273069926334563, 1), (0.22779227160413118, 1), (0.32273069926331377, 1), (0.18800313596939133, 1), (0.22779227160622872, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C161 ,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",4.0 h_c + malcoa_c + 3.0 nadph_c + o2_c + ttdca_c --> co2_c + coa_c + 3.0 h2o_c + hdcea_c + 3.0 nadp_c,['Rv1484']
DESAT16,2.0404615286957104,0.16285175581738617,"[(0.29360342834255737, 1), (0.06312366488317966, 1), (0.9097474427208688, 1), (0.2072334365636037, 1), (0.2874861788645645, 1), (0.20723343656360393, 1), (0.2072334365636075, 1), (0.8672976011662494, 1), (0.1394536608671224, 1), (0.9097474427216007, 1), (0.8735493783288593, 1), (0.2936034283425266, 1), (0.20723343656350524, 1), (0.29360342834255515, 1), (0.20723343656346482, 1), (0.2936034283425166, 1), (0.20723343656358806, 1), (0.8672976011662509, 1), (0.20723343656363458, 1), (0.2936034283425576, 1), (0.20723343656360504, 1), (0.9097474427213864, 1), (0.20723343656363924, 1), (0.20723343656349802, 1), (0.13945366087475564, 1), (0.20723343656360915, 1), (0.20723343656360282, 1), (0.2936034283425565, 1), (0.20723343656355198, 1), (0.29360342834258, 1), (0.2072334365636025, 1), (0.2936034283425555, 1), (0.1710353721717962, 1), (0.20723343656546778, 1)]",Fatty Acid Metabolism,Palmitoyl CoA desaturase  n C160CoA   n C161CoA ,['Rv3229c'],h_c + nadph_c + o2_c + pmtcoa_c --> 2.0 h2o_c + hdcoa_c + nadp_c,
H2td,2.029191819499173,0.1639826042637315,"[(0.9758164904417447, 17), (0.9758553260199334, 3), (0.9757684911561695, 2), (0.9757730730098627, 1), (0.9737324537114103, 1), (0.975665729982683, 1), (0.9749961410896806, 1), (0.9772058482619677, 1), (0.9752086463953972, 1), (0.9754326063353468, 1), (0.9758213448890183, 1), (0.9744031329787342, 1), (0.9758348178565176, 1), (0.9772859205233955, 1), (0.9758644897273199, 1)]",Transport,H2td,[],h2_c <=> h2_e,
EX_nodcoa,2.017238445952039,0.16519228352691936,"[(1.0, 28), (0.37766497108311314, 1), (0.5911862030863851, 1), (0.3846411131140913, 1), (0.5437617208755856, 1), (0.0, 1), (0.3445637151125588, 1)]",Exchange,nodcoa exchange,[],nodcoa_e --> ,
EX_phdca,2.0151296825863754,0.16540679121670443,"[(0.3558137803662037, 1), (0.4859393201090719, 1), (0.3558137803662187, 1), (0.5276986433939255, 1), (0.5407280830501549, 1), (0.5323919363831078, 1), (0.6922651167567324, 1), (0.5276986433939168, 1), (7.215450459341355e-12, 1), (0.7083122542231095, 1), (0.35581378036625766, 1), (0.35581378036601485, 1), (0.5276986433940071, 1), (0.35581378036626776, 1), (0.3520669124951765, 1), (0.539545327053057, 1), (0.22599850829417678, 1), (0.527698643393928, 1), (0.5276986433939312, 1), (0.35581378036625866, 1), (0.5276986433939314, 1), (0.3558137803646345, 1), (0.35206691249517963, 1), (0.534262661055809, 1), (0.19943706614283196, 1), (0.5276986433939603, 1), (0.5276986433939241, 1), (0.18891757786903607, 1), (0.352066912495157, 1), (0.18891757786913244, 1), (0.5276986433939304, 1), (0.3543749227715187, 1), (0.3520669124951812, 1), (0.5276986433932696, 1)]",Exchange,,[],phdca_e --> ,
FADE51,2.0094080505103094,0.16599048114571677,"[(0.7397260273972602, 4), (0.7671232876712328, 3), (0.684931506849315, 2), (0.6986301369863013, 2), (0.7602739726027397, 2), (0.7363013698630136, 2), (0.7465753424657534, 2), (0.7123287671232876, 2), (0.7534246575342465, 2), (0.7808219178082192, 2), (0.7294520547945205, 1), (0.773972602739726, 1), (0.6301369863013698, 1), (0.7945205479452054, 1), (0.726027397260274, 1), (0.7054794520547945, 1), (0.8116438356164384, 1), (0.6575342465753424, 1), (0.708904109589041, 1), (0.7191780821917808, 1), (0.7705479452054794, 1)]",Cholesterol degradation,MNXR76950,"['Rv3546', 'Rv3523']",coa_c + ocholc8coa_c --> cholc5coa_c + ppcoa_c,
FASm220,1.9985943433274065,0.16710035599770223,"[(0.48571428571428565, 6), (0.4571428571428571, 3), (0.42857142857142855, 3), (0.5714285714285714, 2), (0.7428571428571428, 2), (0.22857142857142854, 2), (0.5142857142857142, 2), (1.0, 1), (0.7285714285714285, 1), (0.5428571428571428, 1), (0.18571428571428567, 1), (0.12857142857142856, 1), (0.3285714285714285, 1), (0.2571428571428571, 1), (0.19999999999999996, 1), (0.557142857142857, 1), (0.6571428571428571, 1), (0.6, 1), (0.17142857142857137, 1), (0.39999999999999997, 1), (0.6285714285714286, 1)]",Membrane Metabolism,FASm220,['Rv2940c'],arach_c + 3.0 h_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + mbhn_c + 2.0 nadp_c,
MEPCT,1.9980212070923538,0.16715942689220734,"[(0.31034482758620685, 5), (0.41379310344827586, 5), (0.4482758620689655, 4), (0.3448275862068965, 4), (0.48275862068965514, 4), (0.10344827586206895, 2), (0.24137931034482757, 1), (1.0, 1), (0.06896551724137928, 1), (0.5862068965517241, 1), (0.13793103448275862, 1), (0.6206896551724137, 1), (0.27586206896551724, 1), (0.2068965517241379, 1), (0.5517241379310345, 1), (0.5172413793103448, 1)]",Polyprenyl Metabolism,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,['Rv3582c'],2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,
ADNCYC,1.9964022916392057,0.16732641672311027,"[(0.9999999999999996, 7), (0.07447474949996935, 4), (0.07447474949996913, 3), (0.9999999999999993, 2), (0.07447474949996949, 2), (0.0744747494999701, 2), (3.4885150324015513e-12, 1), (0.07447474949997052, 1), (0.07447474949996899, 1), (0.07447474949996857, 1), (0.07447474949997235, 1), (0.07447474949996963, 1), (0.07447474949996977, 1), (0.07447474949997429, 1), (5.203310005086337e-12, 1), (0.07447474949997024, 1), (0.07447474949996885, 1), (0.07447474949996996, 1), (0.07447474949996871, 1), (0.9999999999999998, 1)]",Purine and Pyrimidine Biosynthesis,adenylate cyclase,"['Rv0386', 'Rv1318c', 'Rv1319c', 'Rv2435c', 'Rv1647', 'Rv1625c', 'Rv2212', 'Rv1120c', 'Rv1900c', 'Rv1264', 'Rv3645', 'Rv1320c']",atp_c --> camp_c + ppi_c,['Rv1647']
